V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1.1,Q1.2,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.3,Q2.4_orange,Q2.4_banana,Q2.4_strawberry,Q2.4_apples,Q2.4_blueberries,Q2.4_feijoas,Q2.4_rambutan,Q2.4_loquat,Q2.4_peaches,Q2.5,Q2.5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5(N),CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3.5_Validation,NES_15,NES_9,NES_2,TECH_3(N),NES_4,TECH_1,TECH_4,Q3.7,Q3.7_TEXT,Q3.8,Q3.8_TEXT,Q4.1,Q4.2,Q5.1,Q5.2,Q6.1,Q6.2,Q7.1_iron,Q7.1_vitC,Q7.1_potassium,Q7.1_calcium,Q7.1_vitD,Q7.2,Q7.3,Q8.1,Q8.2,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q9.6,Q9.7,Q9.8,Q9.9,Q10.1,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q10.3_1,Q10.3_2,Q10.3_3,Q10.3_4,Q10.3_5,Q10.3_6,Q11.1,Q11.2,Q11.3,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8,Q11.8_TEXT,Q11.9,Q11.10_1,Q11.10_2,Q11.10_3,Q11.10_4,Q11.10_5,Q11.10_6,Q11.10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy
R_8tW3RMl9ZFmXiFn,Default Response Set,Anonymous,,,184.4.164.15,0,5/10/16 17:45,5/10/16 17:57,1,205846,2,,1,,,,,,,,,,1,2,3,1,3,1,3,5,5,5,3,9,,3,7,3,3,5,1,2,3,5,6,3,6,2,6,6,6,7,5,2,6,5,6,3,2,3,5,2,6,6,5,5,2,6,6,2,3,5,5,5,1,,1,,,,,,,,,,,,,,,6,1,2,3,2,1,1,1,2,1,1,1,7,6,6,6,6,7,3,2,3,3,3,3,2,4,1,2,1,10,5,2,,2,1,,,,,,,28.88439941,-81.79299927,-1
R_5102HaL9gdepEsl,Default Response Set,Anonymous,,,107.129.126.32,0,5/10/16 17:51,5/10/16 17:57,1,205894,2,,1,,,,,,,,1,,,5,1,1,2,1,3,5,5,5,2,9,,2,3,7,6,6,5,6,6,1,3,6,5,5,2,2,3,2,7,4,7,5,3,7,6,1,2,6,6,4,3,2,2,2,6,5,1,7,7,6,3,,1,,2,1,,,,,,,,,,,,,,1,1,3,1,1,2,1,2,1,5,,,,,,,1,2,2,1,1,2,1,1,4,3,2,45,29,4,,2,1,,,,,,,30.3999939,-97.75279999,-1
R_cHLVRv447DIiFIp,Default Response Set,Anonymous,,,99.188.191.17,0,5/10/16 17:33,5/10/16 17:57,1,205740,2,,1,,,,,,,,,,1,4,4,3,4,3,5,5,5,5,5,9,,4,4,4,2,6,5,1,6,1,7,4,6,1,7,7,7,4,6,1,6,4,5,5,1,4,7,4,4,7,6,6,2,4,4,4,5,4,5,4,1,,5,not applicable,,,,,,,,,,,,,,7,1,3,3,3,3,3,3,2,3,1,5,,,,,,,4,4,4,6,4,4,1,6,5,4,1,19,12,3,,2,,1,,,,,,30.42849731,-91.01950073,-1
R_2lUu6rLufPNkx8N,Default Response Set,Anonymous,,,50.201.204.5,0,5/10/16 17:52,5/10/16 17:57,1,205903,2,,1,,,,,,,,,,1,4,2,2,2,2,2,5,5,5,3,9,,5,5,4,3,5,4,2,3,4,4,4,5,4,5,4,4,4,6,3,6,4,4,6,3,3,4,4,4,4,4,4,2,4,4,6,2,4,7,6,1,,4,,,,,,4,1,,,,,,,,,,2,3,3,3,2,2,2,3,3,5,,,,,,,2,2,2,2,2,2,2,1,4,3,1,46,11,3,,2,1,,,,,,,41.07130432,-111.9873962,-1
R_0NHZjvXqmpePTsF,Default Response Set,Anonymous,,,50.153.107.41,0,5/10/16 17:51,5/10/16 17:57,1,205895,2,,1,,,,,,,,,,1,5,2,1,2,1,4,5,5,5,4,9,,7,5,7,1,7,1,1,1,5,7,1,5,1,7,7,7,7,5,1,7,7,7,7,1,1,7,1,7,7,1,7,2,5,7,1,1,7,7,7,1,,1,,,,,,,,2,2,2,2,2,4,1,,,3,3,3,1,1,3,2,3,1,5,,,,,,,4,1,1,1,1,1,1,3,2,1,,10,27,3,,2,1,,,,,,,26.1829071,-80.22380066,-1
R_4TsXbk6jIy1FdtP,Default Response Set,Anonymous,,,24.252.3.79,0,5/10/16 17:51,5/10/16 17:58,1,205891,2,,1,,1,,,,,,,,,3,1,1,1,1,1,5,5,5,3,9,,5,6,6,4,6,4,3,4,4,4,5,7,3,5,5,4,7,6,2,6,7,5,7,4,4,4,2,5,5,3,4,2,4,5,2,4,5,4,4,1,,1,,7,1,,,,,,,,,,,,,,3,3,2,1,1,2,2,1,1,5,,,,,,,4,4,5,5,5,4,2,2,3,3,1,28,8,2,,1,1,,,,,1,mexican american,41.21130371,-95.94740295,-1
R_d0tFM8jli58MR13,Default Response Set,Anonymous,,,73.70.135.241,0,5/10/16 17:52,5/10/16 17:58,1,205907,2,,1,,,,,,,,,,1,4,2,2,2,2,2,5,5,5,3,9,,5,6,3,3,5,1,2,3,6,5,3,6,3,5,5,5,6,6,3,5,5,5,5,2,2,5,2,6,5,4,5,2,6,6,2,2,1,6,6,1,,1,,,,,,6,1,,,,,,,,,,2,3,2,1,1,1,2,1,1,4,7,7,7,7,7,7,3,3,4,4,4,4,2,1,5,2,1,5,18,4,,2,1,,,,,,,37.94189453,-122.3137054,-1
R_0kcYXyaJ6uV8fUp,Default Response Set,Anonymous,,,73.192.95.10,0,5/10/16 17:41,5/10/16 17:58,1,205791,2,,1,,,,,,,,,,1,5,2,1,3,3,4,5,5,5,3,9,,4,4,4,5,5,4,5,5,4,3,4,2,5,4,4,4,4,5,4,5,4,4,6,5,3,4,4,4,5,4,6,2,4,5,5,2,4,6,3,7,Target,4,,,,,,,,,,,,,,,4,1,3,3,3,3,3,3,3,3,3,5,,,,,,,2,2,2,2,2,2,2,2,1,1,,10,28,4,,2,1,,,,,,,30.30430603,-81.73059845,-1
R_5jrp4vwoYqWNxS5,Default Response Set,Anonymous,,,66.87.127.142,0,5/10/16 17:44,5/10/16 17:58,1,205824,2,,1,,,,,,,,1,,,5,2,1,2,1,2,5,5,5,2,9,,5,3,4,4,7,3,4,4,4,4,3,7,5,3,4,4,6,4,6,7,7,3,7,5,2,4,2,6,3,7,4,2,4,7,2,2,5,4,5,1,,2,,,,5,1,,,,,,,,,,,,2,1,3,1,1,2,2,2,1,5,,,,,,,2,1,2,2,2,2,2,3,2,3,2,13,28,3,,2,1,,,,,,,41.11439514,-112.0591965,-1
R_56aHpXUWfJcH8wd,Default Response Set,Anonymous,,,68.40.119.250,0,5/10/16 17:48,5/10/16 17:58,1,205871,2,,1,,,,,,,,,,1,3,4,3,1,3,3,5,5,5,2,9,,5,6,4,4,7,4,4,4,4,3,4,7,4,4,4,4,7,4,4,7,4,4,4,2,4,5,2,4,6,5,4,2,4,7,4,2,4,5,1,1,,1,,,,,,2,1,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,4,2,3,3,4,3,2,3,1,2,1,23,7,1,,2,1,,,,,,,42.86360168,-85.62719727,-1
R_0pjvAgSbmtCJOXb,Default Response Set,Anonymous,,,73.226.186.240,0,5/10/16 17:50,5/10/16 17:59,1,205885,2,,1,,1,1,,,,,,,,3,1,2,1,2,1,5,5,5,1,9,,3,5,4,4,7,3,6,4,2,3,4,7,5,3,4,4,6,5,6,7,4,5,7,6,2,4,2,5,6,7,2,2,2,6,4,2,4,6,6,2,,1,,,,,,,,,,,,,,,6,1,3,3,3,1,1,2,2,2,1,5,,,,,,,2,2,1,1,4,2,2,4,5,2,1,10,7,4,,2,1,1,,1,,1,,39.8506012,-74.90989685,-1
R_2shgb7yhXQfTQI5,Default Response Set,Anonymous,,,24.50.254.87,0,5/10/16 17:51,5/10/16 17:59,1,205892,2,,1,,,,,1,,,,,,5,2,2,1,2,3,5,5,5,4,9,,5,7,1,3,5,1,1,1,4,5,1,6,3,4,5,5,7,3,2,5,5,5,5,2,5,5,1,4,7,6,5,2,7,5,2,3,1,5,3,1,,5,Bank ofAmerica,,,6,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,5,,,,,,,1,1,1,1,1,1,2,1,3,2,2,10,21,4,,1,1,,,,,,,18.22729492,-66.05799866,-1
R_eqvxV22RDRD21Tv,Default Response Set,Anonymous,,,76.185.206.211,0,5/10/16 17:53,5/10/16 18:00,1,205911,2,,1,,,,,,,,,,1,4,2,1,1,2,2,5,5,5,2,9,,1,7,5,3,7,7,2,4,4,7,7,7,2,4,2,7,2,5,1,7,5,7,7,2,7,7,4,5,7,6,7,2,4,7,1,2,4,7,5,3,,1,,,,,,,,1,1,1,1,1,7,1,,,3,2,3,1,3,3,3,3,1,5,,,,,,,2,3,3,3,6,6,2,3,4,4,3,45,18,3,,1,1,,,,,,,29.34910583,-98.60590363,-1
R_6gmKQX1iyrgu6Oh,Default Response Set,Anonymous,,,73.209.112.116,0,5/10/16 17:54,5/10/16 18:01,1,205923,2,,1,,,,,,,,,,1,4,1,1,1,1,2,5,5,5,3,9,,4,6,4,4,6,5,4,4,4,4,4,5,4,4,4,4,4,5,4,7,5,4,5,4,4,4,5,4,4,6,4,2,4,5,4,3,4,4,4,1,,1,,,,,,,,2,3,2,1,1,3,1,,,2,2,2,2,2,2,2,1,2,4,3,3,3,3,3,4,2,1,2,2,3,3,2,2,1,1,,14,14,3,,2,1,,,,,,,41.66349792,-88.31549835,-1
R_eQJzFoQPDo4Z4jP,Default Response Set,Anonymous,,,12.155.249.114,0,5/10/16 17:53,5/10/16 18:01,1,205915,2,,1,,,1,,,,,,,,4,2,2,2,2,2,5,5,5,2,9,,6,6,5,1,7,6,1,1,3,6,3,6,1,6,6,6,5,3,1,7,7,6,7,1,6,7,5,7,7,6,7,2,5,5,5,5,4,3,3,3,,2,,,,7,1,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,1,1,1,1,1,1,1,1,3,2,1,51,14,3,,2,1,,,,,,,44.55259705,-89.51670074,-1
R_0lhds2qx3GzFGwB,Default Response Set,Anonymous,,,107.9.130.17,0,5/10/16 17:55,5/10/16 18:01,1,205940,2,,1,,,,,,,,,,1,4,2,1,2,2,3,5,5,5,2,9,,3,3,3,3,7,3,2,2,2,3,2,4,3,3,3,3,3,3,2,7,3,2,7,3,2,3,1,3,2,1,3,2,3,3,3,3,3,3,3,1,,2,,,,,,3,1,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,4,4,5,4,4,4,2,3,1,3,2,36,16,2,,2,1,,,,,,,41.23139954,-80.75669861,-1
R_6AplOBYNGiWEJM1,Default Response Set,Anonymous,,,173.80.203.135,0,5/10/16 17:52,5/10/16 18:01,1,205905,2,,1,,1,,,,,,,,,4,3,1,1,1,1,5,5,5,3,9,,3,5,2,4,6,3,3,3,5,5,3,5,5,5,5,5,6,4,3,6,5,5,6,3,3,3,5,4,5,4,5,2,5,7,5,2,4,6,6,1,,2,,,,2,1,,,,,,,,,,,,2,2,2,1,1,2,2,1,1,4,5,5,5,5,5,5,3,3,4,3,3,2,1,1,5,5,3,18,14,5,,2,1,,,,,,,37.94110107,-82.06600189,-1
R_3HF8m9LXV61o7VX,Default Response Set,Anonymous,,,107.210.42.175,0,5/10/16 17:52,5/10/16 18:01,1,205910,2,,1,,,,,,,,,,1,3,3,2,3,3,4,5,5,5,3,9,,3,5,3,4,7,6,3,3,4,5,5,7,3,5,3,5,5,4,2,7,5,5,7,3,4,4,6,6,5,7,5,2,5,7,5,4,6,3,3,1,,2,,,,,,,,,,,,,,,6,1,3,3,3,1,1,3,2,3,1,1,7,7,7,7,7,7,4,3,3,3,4,4,2,1,2,3,2,37,7,2,,2,1,,,,,,,35.61650085,-97.47889709,-1
R_6VHCSHFQ1BNvdzf,Default Response Set,Anonymous,,,67.175.168.150,0,5/10/16 17:52,5/10/16 18:01,1,205902,2,,1,,,1,,,,,,1,,3,2,2,2,2,5,5,5,5,4,9,,4,4,4,4,4,4,1,1,4,7,4,7,4,4,4,4,4,4,1,4,5,4,7,1,4,4,4,4,7,1,7,2,4,4,4,4,4,5,4,3,,5,chase,,,,,,,,,,,,,,4,1,2,1,3,2,1,2,1,1,1,5,,,,,,,3,3,4,3,3,3,2,2,3,4,3,14,10,7,vocational school,1,1,,,,,,,41.78529358,-87.77339935,-1
R_9SHhe5KZsqm81Fz,Default Response Set,Anonymous,,,98.217.133.171,0,5/10/16 17:52,5/10/16 18:02,1,205900,2,,1,,1,,,,,,,,,4,3,1,2,1,3,5,5,5,4,9,,4,5,5,3,4,4,4,4,4,5,2,6,4,5,4,5,7,3,5,5,4,4,4,3,4,4,2,5,4,5,3,2,4,7,2,3,3,6,3,3,,4,,,,,,,,3,1,3,1,1,2,1,,,2,3,2,3,1,2,1,3,1,5,,,,,,,1,1,2,2,2,3,2,1,7,2,1,22,17,5,,2,1,,,,,,,42.45469666,-71.15019989,-1
R_78HTpH1x6dDSbBP,Default Response Set,Anonymous,,,71.45.60.36,0,5/10/16 17:35,5/10/16 18:02,1,205762,2,,1,,,,,,,,,,1,4,2,2,5,2,5,5,5,5,5,9,,3,4,4,4,7,4,3,3,4,5,4,7,3,5,5,5,5,4,4,7,5,4,7,3,3,6,4,6,6,6,7,2,4,5,5,3,4,5,5,1,,4,,,,3,1,,,,,,,,,,,,2,1,2,1,1,1,2,1,1,5,,,,,,,4,4,4,5,3,4,2,6,3,5,4,1,12,3,,2,,1,,,,,,33.45480347,-86.87400055,-1
R_6VTJ56ULEqhsROl,Default Response Set,Anonymous,,,74.221.149.73,0,5/10/16 17:51,5/10/16 18:02,1,205896,2,,1,,,,,,,,,,1,4,2,2,3,2,3,5,5,5,4,9,,3,5,1,3,7,5,3,3,3,6,3,3,2,5,5,5,5,5,3,7,5,5,6,3,5,5,5,5,5,3,5,2,3,5,3,5,3,3,3,2,,2,,3,1,,,,,,,,,,,,,,2,1,2,1,1,2,1,1,1,5,,,,,,,2,2,4,4,4,5,2,3,3,3,2,45,14,3,,2,1,,,,,,,32.77340698,-94.98889923,-1
R_cRYs6ZsCrqL0d7v,Default Response Set,Anonymous,,,67.140.71.3,0,5/3/16 16:52,5/3/16 17:23,0,200893,2,,1,,,,,,,,,,1,7,1,2,2,2,5,5,5,5,3,9,,6,6,1,4,7,1,1,4,4,6,4,4,3,6,7,6,6,6,3,7,6,6,6,7,6,6,4,1,7,1,7,2,6,6,2,3,4,5,6,3,,4,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_diIXGFu5geU6rgp,Default Response Set,Anonymous,,,67.247.162.27,0,5/3/16 16:59,5/3/16 17:05,0,200900,2,,1,,,,,,,,,,1,6,1,1,1,1,3,5,5,5,2,9,,6,5,6,5,6,6,5,6,5,6,6,6,6,6,6,5,5,5,6,5,5,6,6,6,5,6,5,5,6,6,6,2,6,5,6,5,5,6,6,1,,1,,,,,,,,4,4,4,3,3,3,1,,,2,1,2,1,1,2,1,2,2,5,,,,,,,2,3,2,3,2,3,1,1,6,3,2,33,41,2,,2,1,,,,,,,,,-1
R_cC5836gRHSz9541,Default Response Set,Anonymous,,,173.17.177.57,0,5/3/16 17:12,5/3/16 17:33,0,200910,2,,1,,,,,,,,,,1,6,2,1,2,1,1,5,5,5,2,9,,1,4,1,5,5,4,5,4,1,1,4,4,5,5,3,4,7,6,4,7,5,4,4,4,2,2,1,6,2,4,2,2,4,5,1,1,1,6,7,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3mTv38COTsvHwWh,Default Response Set,Anonymous,,,173.27.160.204,0,5/10/16 17:56,5/10/16 18:02,1,205943,2,,1,,,,,,,,,,1,5,4,2,3,1,5,5,5,5,3,9,,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,1,4,7,6,1,,1,,,,,,,,,,,,,,,4,1,2,1,2,2,1,2,1,1,1,4,7,7,7,7,7,7,4,4,4,4,4,4,1,1,1,1,,26,30,2,,2,1,,,,,,,37.14889526,-93.26139832,-1
R_0HbWd0cn5Qw6WDb,Default Response Set,Anonymous,,,174.20.230.94,0,5/10/16 17:53,5/10/16 18:02,1,205917,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,2,5,3,9,,7,7,5,3,6,1,1,4,7,6,4,7,2,5,5,5,4,5,3,7,7,5,6,3,2,5,1,4,5,6,6,2,7,7,4,1,4,7,6,2,,1,,,,2,1,,,,,,,,,,,,2,2,2,1,1,2,2,2,1,2,7,5,7,6,6,7,2,1,1,2,3,4,1,1,4,3,2,24,13,3,,2,,1,1,,,,,44.94929504,-93.33630371,-1
R_ePegVKnFl0jCGcB,Default Response Set,Anonymous,,,73.31.181.75,0,5/10/16 17:55,5/10/16 18:03,1,205934,2,,1,,,,,,,,,,1,4,1,1,1,2,2,5,5,5,2,9,,4,5,4,4,5,4,3,4,4,4,3,5,4,4,4,4,5,5,3,5,5,5,6,3,4,4,4,5,5,5,4,2,4,6,3,1,4,7,4,1,,1,,5,1,,,,,,,,,,,,,,3,3,3,1,3,3,2,3,1,5,,,,,,,3,3,4,4,4,4,2,1,3,5,3,48,17,2,,2,1,,,,,,,38.52690125,-78.47720337,-1
R_0cuq8DBViNbNC7z,Default Response Set,Anonymous,,,173.196.174.6,0,5/10/16 17:49,5/10/16 18:03,1,205880,2,,1,,,,,,,,,,1,5,2,1,1,2,1,5,5,3,2,9,,2,7,7,5,6,7,5,5,1,3,3,2,5,3,3,5,2,3,3,7,5,6,7,5,5,3,7,6,3,,3,2,5,6,3,3,5,3,3,1,,4,,,,,,,,,,,,,,,7,1,3,3,3,3,3,3,2,3,1,1,7,7,7,7,7,7,4,4,4,4,4,4,2,2,4,2,1,5,28,5,,2,,1,,,,,,33.98530579,-118.3378983,-1
R_3jxGExGmxwWHcIl,Default Response Set,Anonymous,,,204.14.96.246,0,5/10/16 17:55,5/10/16 18:03,1,205935,2,,1,,,,,,,,,,1,4,3,1,2,2,3,5,5,5,3,9,,5,5,4,5,6,4,4,4,5,4,4,4,4,4,4,4,5,5,4,6,5,4,5,4,4,4,5,5,4,5,4,2,4,4,4,5,5,5,5,1,,1,,,,,,,,2,2,2,2,2,1,1,,,2,1,2,2,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,13,18,6,,2,1,,,,,,,46.16830444,-116.9203949,-1
R_6S7lWWYpYErqW0J,Default Response Set,Anonymous,,,24.99.180.122,0,5/10/16 17:53,5/10/16 18:03,1,205920,2,,1,,1,,,,,,,,,4,2,1,1,1,2,5,3,5,3,9,,6,7,2,2,7,1,1,1,7,6,1,5,7,6,7,7,7,5,1,7,6,7,7,1,2,7,3,6,7,7,7,2,7,7,3,1,3,6,7,2,,2,,,,,,2,1,,,,,,,,,,2,2,2,1,1,1,2,1,1,1,7,7,7,7,7,7,3,2,3,2,1,3,2,1,3,3,2,11,16,4,,2,1,,,,,,,33.97909546,-84.1493988,-1
R_3CcZJoLSoAKkFNP,Default Response Set,Anonymous,,,173.74.55.109,0,5/10/16 17:52,5/10/16 18:04,1,205908,2,,1,,,,,,,,,,1,3,2,2,2,1,3,5,5,5,4,9,,5,7,3,3,6,3,4,3,5,4,3,3,5,4,5,4,7,5,3,3,6,5,5,4,4,3,2,6,4,6,4,2,6,5,4,5,5,4,3,1,,1,,4,1,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,3,2,2,2,2,2,2,1,1,2,1,45,6,3,,2,1,,,,,,,33.07699585,-97.07019806,-1
R_bQSVOFkPS3AaN8N,Default Response Set,Anonymous,,,70.92.159.242,0,5/10/16 17:41,5/10/16 18:04,1,205788,2,,1,,,,,,,,,,1,4,1,1,2,1,4,5,5,4,3,9,,6,6,5,6,6,6,7,7,6,6,6,6,6,5,5,5,6,6,6,7,6,6,7,6,6,6,6,5,5,6,6,2,6,6,5,6,5,6,6,1,,1,,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,2,1,2,5,,,,,,,1,1,1,1,1,1,2,3,4,4,3,51,14,4,,1,1,,,,,,,42.9611969,-87.99279785,-1
R_80xNvqOEMfBch8N,Default Response Set,Anonymous,,,64.69.155.98,0,5/10/16 17:55,5/10/16 18:05,1,205931,2,,1,,,,,,,,,,1,4,2,1,1,2,1,5,5,5,2,9,,6,6,6,4,6,2,2,6,2,2,6,6,4,4,4,4,6,4,4,6,6,3,6,4,1,4,3,6,4,6,4,2,7,6,2,1,5,6,6,1,,1,,3,1,,,,,,,,,,,,,,2,1,2,1,1,2,1,1,1,5,,,,,,,1,1,1,1,2,1,2,1,3,2,1,5,11,5,,2,,,1,,,,,34.15440369,-117.7637024,-1
R_7OGLhEXoRUZV8kR,Default Response Set,Anonymous,,,45.18.48.25,0,5/10/16 17:58,5/10/16 18:05,1,205964,2,,1,,,,,,,,,,1,3,2,1,1,1,4,5,5,5,3,9,,3,5,4,3,7,5,1,2,2,5,3,7,4,4,5,6,7,7,4,7,4,4,6,4,7,5,7,5,6,6,6,2,3,5,4,1,4,7,7,1,,1,,,,,,,,,,,,,,,5,1,2,1,2,2,1,2,1,1,1,5,,,,,,,3,3,2,3,4,1,2,3,3,3,2,45,9,2,,2,,,1,,,,,29.40370178,-98.72460175,-1
R_cUP32gdr3l0Hf3T,Default Response Set,Anonymous,,,74.36.101.34,0,5/10/16 17:56,5/10/16 18:05,1,205950,2,,1,,,1,,,,,,,,2,3,1,1,1,2,5,5,5,1,9,,5,7,5,3,7,2,3,5,5,4,2,6,3,5,6,5,7,5,3,6,7,6,6,2,2,5,4,3,5,5,6,2,7,7,3,1,7,6,2,2,,2,,,,1,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,2,3,4,4,7,4,4,5,3,2,3,3,3,2,1,2,8,5,1,24,5,2,,2,1,,,1,,,,44.62719727,-93.1167984,-1
R_ePRW2QtvYYcplxH,Default Response Set,Anonymous,,,99.113.194.55,0,5/10/16 17:53,5/10/16 18:05,1,205913,2,,1,,,,,,,,,,1,4,1,1,1,1,3,5,3,5,3,9,,6,6,6,6,6,4,6,6,4,4,6,6,6,4,4,4,6,6,6,6,4,6,6,6,4,4,6,6,6,6,6,2,6,6,5,4,4,6,6,6,,4,,,,3,1,,,,,,,,,,,,2,1,3,1,1,1,2,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,2,1,5,20,4,,2,,,1,,,,,32.63609314,-117.0531998,-1
R_cwmDMOBHhJFpLs9,Default Response Set,Anonymous,,,66.87.126.240,0,5/10/16 17:52,5/10/16 18:05,1,205901,2,,1,,,,,,,,1,,,4,1,1,1,1,2,5,5,5,3,9,,3,6,3,3,7,6,6,5,4,5,5,7,3,5,5,5,3,3,2,7,3,3,7,3,2,5,3,6,5,7,5,2,7,6,3,2,5,7,3,1,,1,,,,6,1,,,,,,,,,,,,2,2,2,1,1,3,2,1,1,2,7,7,7,7,7,7,3,3,3,3,3,3,2,3,2,5,4,46,16,2,,2,1,,,,,,,40.65829468,-111.9231033,-1
R_0vMuNgqj2PbHuVT,Default Response Set,Anonymous,,,99.99.181.176,0,5/10/16 18:00,5/10/16 18:06,1,205978,2,,1,,,,,,,,,,1,4,3,1,1,3,3,5,5,5,3,9,,5,6,2,2,7,2,2,1,6,6,4,4,2,7,6,6,6,4,2,7,5,5,7,2,2,5,3,6,6,4,5,2,6,7,2,3,4,5,4,1,,1,,,,,,,,,,,,,,,4,1,2,3,2,1,1,1,2,1,1,4,4,5,6,6,5,6,3,3,3,4,4,3,2,1,6,2,1,36,15,4,,2,1,,,,,,,40.10710144,-82.89810181,-1
R_5yFLT8Zkg6a02ax,Default Response Set,Anonymous,,,68.224.101.51,0,5/10/16 17:55,5/10/16 18:06,1,205937,2,,1,,,,,,,,,,1,4,3,3,3,4,5,5,5,5,5,9,,3,5,3,6,4,4,3,4,6,4,4,5,4,6,6,6,7,4,3,3,7,5,4,7,5,7,3,5,7,5,4,2,3,4,3,5,6,5,4,1,,2,,,,,,4,1,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,6,4,6,6,7,5,1,1,1,1,,29,14,2,,1,1,,,,,,,36.03160095,-115.2117996,-1
R_5iKPjHWYfmoCFqR,Default Response Set,Anonymous,,,142.197.205.205,0,5/10/16 17:55,5/10/16 18:06,1,205941,2,,1,,,,,,,,,,1,4,3,1,2,2,2,5,5,5,4,9,,1,7,4,1,7,1,1,1,1,7,7,5,1,7,7,6,7,7,1,7,1,7,7,1,1,7,7,7,7,5,7,2,5,5,5,2,5,5,7,1,,1,,3,1,,,,,,,,,,,,,,3,3,3,3,1,3,3,3,1,3,7,7,7,7,7,7,2,2,3,7,7,7,2,4,1,2,1,10,20,4,,1,1,,,,,,,29.05630493,-82.02570343,-1
R_5pe6SEpufddC2fb,Default Response Set,Anonymous,,,162.218.183.188,0,5/10/16 17:50,5/10/16 18:06,1,205887,2,,1,,1,,,,,,,,,4,2,1,1,1,1,5,5,5,3,9,,2,4,2,3,6,4,3,3,2,4,4,5,4,4,4,5,3,3,4,7,3,5,7,2,2,4,5,4,4,5,3,2,4,5,1,3,2,4,2,1,,1,,,,,,7,1,,,,,,,,,,3,3,3,1,1,3,3,3,1,5,,,,,,,1,1,1,2,2,2,2,1,4,4,3,49,11,3,,2,1,,,,,,,46.59820557,-120.5307999,-1
R_2fpM4DwPLKzLG2p,Default Response Set,Anonymous,,,50.46.143.7,0,5/10/16 17:48,5/10/16 18:06,1,205869,2,,1,,1,,,,,,,,,4,1,2,2,1,2,5,5,5,3,9,,6,7,6,5,6,1,3,5,7,6,2,6,3,5,5,5,7,6,3,5,7,3,3,4,2,6,4,2,6,6,6,2,7,7,2,1,3,6,5,1,,4,,,,,,2,1,,,,,,,,,,2,2,2,2,2,2,1,2,1,3,5,3,6,5,6,3,2,1,3,1,1,1,2,1,3,5,2,49,17,4,,2,1,,,,,,,47.85609436,-122.2828979,-1
R_exJhxJ3MPx2eTpX,Default Response Set,Anonymous,,,65.100.48.249,0,5/10/16 17:56,5/10/16 18:07,1,205904,2,,1,,,,,,,,,,1,3,3,1,3,1,3,5,5,5,3,9,,7,7,7,1,4,7,1,1,1,1,7,7,1,7,7,7,7,7,1,7,7,7,7,1,1,4,4,4,4,4,4,2,7,7,4,7,7,7,7,2,,4,,,,4,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,1,7,7,7,7,7,7,4,4,4,4,4,4,2,4,1,2,1,38,6,7,Some College,2,1,,,,,,,45.50759888,-122.4306946,-1
R_2aayIzOvD8SNZml,Default Response Set,Anonymous,,,99.123.41.64,0,5/10/16 17:55,5/10/16 18:07,1,205938,2,,1,,,,,,,,,,1,5,2,2,1,1,1,5,5,5,2,9,,7,5,5,1,7,5,2,1,6,6,3,7,2,6,6,6,7,5,2,7,4,4,7,2,2,7,4,5,6,7,6,2,4,7,4,1,5,7,6,3,,1,,,,,,1,1,,,,,,,,,,2,1,2,1,1,2,1,2,2,4,4,3,4,4,3,3,3,2,4,2,3,4,2,2,3,2,1,36,26,4,,2,1,,,,,,,41.63839722,-81.37870026,-1
