V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_8_TEXT,Q11_9,Q11_10_1,Q11_10_2,Q11_10_3,Q11_10_4,Q11_10_5,Q11_10_6,Q11_10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_6FEzf40JCQeudV3,Default Response Set,Anonymous,,,50.79.172.205,0,09MAY16:08:27:00,09MAY16:08:34:00,1,204448,2,0,1,0,,0,,,,0,0,,1,5,1,1,1,2,2,5,5,5,3,9,,6,7,2,1,7,6,1,1,6,7,6,6,2,7,7,7,7,6,1,6,7,6,6,1,5,7,6,1,7,5,7,2,7,7,5,2,6,6,4,1,,2,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,2,1,1,3,2,3,1,3,4,4,4,4,4,4,3,3,3,3,3,3,1,1,5,4,3,22,29,2,,2,1,,,,,,,41.87339783,-70.63939667,-1,7,7,7,6,7,7,90,6,3,25,85,30,-4.8218,-2.78996,-3.35632,0.295694,-1.243061947,-0.719252791,-0.865260623,0.07623003,0,0,1,0,0
R_6A53OvWnPkbfXU1,Default Response Set,Anonymous,,,75.143.196.63,0,09MAY16:08:46:00,09MAY16:09:14:00,1,204460,2,0,1,0,,0,,,,0,0,,1,6,2,3,3,3,4,5,5,5,4,9,,7,7,3,5,6,7,3,2,5,5,3,5,4,5,5,5,6,4,3,6,5,6,5,3,4,6,3,2,6,6,6,2,6,7,6,5,5,2,5,1,,4,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,2,3,1,1,4,2,2,1,2,2,1,1,1,1,1,1,2,5,5,2,1,27,38,2,,2,1,,,,,,,47.2993927,-111.344101,-1,3,5,6,4,5,5,66,3,4,18,78,28,-5.89534,-1.90374,-4.27593,0.420663,-1.519820983,-0.490784925,-1.102336445,0.108447088,0,0,1,0,0
R_9H6t7pu4ZhXWR2B,Default Response Set,Anonymous,,,50.206.16.113,0,09MAY16:09:41:00,09MAY16:09:46:00,1,204503,2,0,1,0,,0,,,,0,0,,1,6,1,1,1,1,1,5,5,5,1,9,,5,5,3,4,7,3,5,5,4,5,3,7,6,4,6,5,6,6,4,7,5,5,5,4,3,6,2,2,5,6,6,2,5,4,4,2,4,5,6,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,2,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,5,3,2,22,36,3,,2,1,,,,,,,41.39880371,-76.79219818,-1,4,3,3,2,4,4,57,6,5,28,60,32,-2.99886,-3.17413,-3.08886,1.50382,-0.773107294,-0.818291969,-0.79630933,0.387685391,0,0,1,0,0
R_5ARNga98ylNHs5T,Default Response Set,Anonymous,,,63.241.157.48,0,09MAY16:09:59:00,09MAY16:10:17:00,1,204517,2,0,1,0,,0,,,,0,0,,1,5,1,1,2,1,2,5,5,4,3,9,,6,6,4,4,6,6,2,4,5,5,4,5,4,4,7,6,7,5,3,6,6,6,5,4,2,5,4,5,5,4,6,2,5,6,4,2,4,6,5,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,1,7,5,5,7,6,6,4,4,4,4,4,3,1,1,6,4,4,5,29,4,,2,1,,,,,,,33.63780212,-117.8095016,-1,4,6,4,4,5,4,65,6,6,28,78,26,-4.8733,-3.62723,-4.4668,0.529476,-1.256338667,-0.935101328,-1.151542806,0.136499122,0,0,1,0,0
R_1TCqckaDBmzo8Rf,Default Response Set,Anonymous,,,75.77.17.109,0,09MAY16:10:41:00,09MAY16:10:48:00,1,204546,2,0,1,0,1,0,,,,0,0,,0,4,3,2,2,2,3,5,5,5,4,9,,5,5,5,3,3,3,3,3,4,5,5,3,3,5,5,5,6,5,3,4,5,5,5,3,3,4,5,3,5,3,5,2,4,5,4,3,5,4,5,1,,2,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,4,4,5,5,5,5,4,3,3,4,3,3,3,2,1,3,2,1,11,14,5,,2,1,,,,,,,32.46560669,-84.95300293,-1,5,5,5,5,5,5,64,5,5,24,69,18,-3.17263,0.890211,-0.154964,0.612981,-0.817905269,0.229496748,-0.03994978,0.158026744,0,0,1,0,0
R_1GQXNztA4Ear5HL,Default Response Set,Anonymous,,,199.164.58.10,0,09MAY16:10:53:00,09MAY16:10:56:00,1,204554,2,0,1,0,,0,,,,0,0,,1,4,2,2,3,3,3,5,5,5,4,9,,5,0,3,5,4,4,3,5,4,4,4,3,3,0,5,4,5,3,5,6,5,4,4,4,4,4,3,4,4,4,4,2,5,4,3,5,5,4,4,3,,4,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,5,3,1,5,13,4,,2,0,,1,,,,,38.581604,-121.4944,-1,3,5,3,5,3,4,48,3,4,18,58,21,-5.30916,-2.44242,-3.7947,-0.0911392,-1.368703548,-0.629656842,-0.978275161,-0.023495722,0,0,1,0,0
R_cY2z77PgN3Q2KYB,Default Response Set,Anonymous,,,173.30.66.251,0,09MAY16:11:33:00,09MAY16:11:40:00,1,204578,2,0,1,0,1,0,,,,0,0,,0,6,2,2,1,1,2,5,5,5,4,9,,6,7,5,2,5,5,1,3,6,7,5,5,1,7,7,7,7,3,2,6,6,6,7,5,5,7,6,5,7,3,6,2,7,4,5,5,3,5,5,1,,2,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,5,2,2,4,5,5,3,1,5,4,3,2,5,19,3,,2,1,,,,,,,38.96780396,-122.6477051,-1,6,7,5,7,6,3,82,3,3,19,83,26,-5.21545,-3.10155,-3.42585,-0.0137809,-1.344545073,-0.799580817,-0.883185485,-0.003552721,0,0,1,0,0
R_bxbaWE16p8lothj,Default Response Set,Anonymous,,,50.183.115.21,0,09MAY16:11:42:00,09MAY16:11:50:00,1,204583,2,0,1,0,,0,,,,0,0,,1,4,2,2,2,1,2,5,5,5,3,9,,5,6,4,3,7,6,3,4,5,5,4,5,4,5,6,5,7,2,3,6,6,6,6,3,4,6,6,5,6,6,6,2,6,6,4,3,3,5,5,1,,1,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,1,3,7,5,6,5,5,5,4,3,4,3,3,4,2,1,2,2,1,6,10,4,,2,1,,,,,,,39.9355011,-105.0473022,-1,5,5,4,4,5,5,67,5,4,21,79,30,-5.60284,-0.826777,-0.664262,1.15628,-1.444414368,-0.213143438,-0.171247006,0.298089441,0,0,1,0,0
R_cO9wOm1q28RPJTT,Default Response Set,Anonymous,,,72.151.139.254,0,09MAY16:11:49:00,09MAY16:12:01:00,1,204587,2,0,1,0,,0,,,,0,0,,1,5,2,1,1,1,1,5,5,5,3,9,,2,7,3,2,6,6,1,2,4,6,4,4,2,6,6,6,7,4,2,7,5,6,7,2,7,7,7,2,7,5,7,2,7,6,6,2,4,4,2,1,,1,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,6,6,6,4,2,1,2,4,3,10,23,2,,2,1,,,,,,,28.10749817,-80.58029938,-1,6,7,6,6,6,6,82,6,1,17,76,29,-4.48748,-4.39275,-3.84763,0.361536,-1.156874119,-1.132452687,-0.991920536,0.093204124,0,0,1,0,0
R_cIpFXcWHTvICp8N,Default Response Set,Anonymous,,,66.148.169.57,0,09MAY16:11:51:00,09MAY16:12:10:00,1,204591,2,0,1,0,,0,,,,0,0,,1,6,2,1,2,1,1,5,5,5,4,9,,5,7,4,1,5,6,1,1,7,6,6,4,2,6,6,7,7,4,2,5,6,4,5,1,3,7,7,2,7,2,7,2,6,6,5,4,6,6,4,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,4,4,2,1,2,1,0,36,37,2,,2,1,,,,,,,41.03990173,-81.48020172,-1,7,7,7,6,6,7,86,4,5,23,84,21,-5.13578,-4.07562,-3.44737,0.0408808,-1.324006115,-1.050696448,-0.888733349,0.010539086,0,0,1,0,0
R_6E8t4dN4d8LQWwZ,Default Response Set,Anonymous,,,67.170.47.6,0,09MAY16:12:57:00,09MAY16:13:10:00,1,204638,2,0,1,0,,0,,,,0,0,,1,4,2,2,3,3,3,5,5,5,4,9,,6,6,4,3,6,6,3,3,4,5,5,4,4,3,4,5,5,5,3,6,5,6,5,3,3,5,6,5,5,3,6,2,5,6,6,2,3,4,4,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,3,5,3,6,5,5,5,3,3,3,3,4,4,2,1,4,2,1,49,14,3,,2,1,,,,,,,47.82090759,-122.3151016,-1,5,5,5,4,5,5,62,6,5,24,78,24,-2.96925,-0.850358,-1.88001,3.01026,-0.765473824,-0.219222629,-0.484667321,0.776046218,0,0,1,0,0
R_5d3TYx7JiEVIvUV,Default Response Set,Anonymous,,,71.93.234.73,0,09MAY16:13:06:00,09MAY16:13:21:00,1,204649,2,0,1,0,,0,,,,0,0,,1,5,2,2,1,2,3,5,5,5,2,9,,7,7,5,4,7,7,4,4,5,4,6,5,5,5,5,5,7,6,2,6,5,7,7,2,2,5,6,2,5,5,5,2,7,5,7,5,4,5,3,1,,5,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,4,4,4,4,4,4,2,2,2,2,2,2,2,3,2,6,2,5,29,2,,2,1,,,,,,,35.16650391,-120.4375992,-1,4,4,4,3,6,6,61,3,6,23,87,30,-4.79302,-3.68577,-4.39126,0.0744286,-1.235642451,-0.950192964,-1.132068565,0.019187723,0,0,1,0,0
R_0cBJ7QrDjJ8GVw1,Default Response Set,Anonymous,,,73.150.111.231,0,09MAY16:13:36:00,09MAY16:13:41:00,1,204683,2,0,1,0,,0,,,,0,0,,1,6,1,1,2,3,4,5,5,5,4,9,,4,6,5,5,5,5,3,2,3,4,4,5,4,3,4,4,6,5,3,6,4,4,5,4,2,4,5,5,5,7,5,2,4,7,4,2,3,5,5,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,1,3,3,4,3,2,3,4,2,1,31,31,2,,2,1,,,,,,,40.30389404,-74.07029724,-1,3,5,6,4,5,4,56,6,6,27,69,28,-1.9384,-0.489525,-1.42432,1.51907,-0.499720287,-0.126199739,-0.367190259,0.391616847,0,0,1,0,0
R_1A1X4Bv2d4pdRA1,Default Response Set,Anonymous,,,173.77.4.21,0,09MAY16:13:28:00,09MAY16:13:48:00,1,204672,2,0,1,0,,0,,,,0,0,,1,4,1,2,2,1,2,5,5,3,2,9,,4,6,2,5,6,6,3,6,6,3,2,6,6,2,6,2,6,7,4,5,6,2,7,6,2,2,5,2,3,6,3,2,6,5,2,2,6,6,7,1,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,1,2,3,1,2,2,3,2,2,1,3,3,2,2,1,1,4,3,2,33,14,4,,1,1,,,,,,,40.54530334,-74.1785965,-1,3,5,2,2,4,2,39,6,6,32,66,30,1.27366,-0.157903,-1.38867,-0.294501,0.328350052,-0.040707456,-0.357999675,-0.075922474,0,0,1,0,0
R_73xqjLUJTLUXJE9,Default Response Set,Anonymous,,,170.135.176.108,0,09MAY16:13:58:00,09MAY16:14:06:00,1,204707,2,0,1,0,,0,,,,0,0,,1,6,4,3,4,2,4,5,5,5,5,9,,5,7,4,4,5,6,5,4,7,5,6,1,4,4,5,5,5,3,2,3,4,6,6,3,5,4,5,3,4,1,5,2,5,6,5,6,5,5,2,1,,1,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,5,0,0,0,0,0,0,3,3,3,3,3,3,1,1,4,1,0,24,38,2,,2,1,,,,,,,44.87840271,-93.27929688,-1,4,3,4,4,6,5,58,2,3,15,79,16,-6.64268,1.88884,-2.91709,1.52237,-1.712485531,0.486943699,-0.752026956,0.392467588,0,0,1,0,0
R_26u9iUwkELTqWUZ,Default Response Set,Anonymous,,,23.241.145.67,0,09MAY16:13:59:00,09MAY16:14:20:00,1,204709,2,0,1,0,,0,,,,0,0,,1,4,3,1,1,1,1,5,5,5,3,9,,6,5,4,5,7,2,2,4,2,1,4,6,4,2,4,2,6,5,2,7,5,5,7,1,7,1,3,3,4,6,1,2,5,4,3,5,6,6,5,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,5,7,7,7,7,3,3,3,3,4,4,2,1,8,2,1,5,19,4,,2,1,,,,,,,34.04859924,-118.4423981,-1,3,6,4,4,6,7,45,3,1,20,63,33,-5.34674,-2.85823,-3.93979,0.0191378,-1.378391686,-0.736852824,-1.01567942,0.004933732,0,0,1,0,0
R_bI6kNhil4spaEPX,Default Response Set,Anonymous,,,67.42.56.29,0,09MAY16:14:20:00,09MAY16:14:35:00,1,204720,2,0,1,0,,1,,,,0,0,,0,4,1,1,1,1,4,5,5,5,2,9,,2,7,3,4,7,5,1,4,3,7,6,6,3,5,5,4,7,5,3,7,7,7,7,3,3,5,5,2,4,6,3,2,7,5,6,3,5,5,5,2,,4,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,1,4,4,4,3,2,4,1,4,3,4,4,3,2,2,3,2,3,2,38,12,1,,2,1,,,,,,,44.04859924,-123.219696,-1,4,7,4,5,5,5,63,5,5,25,77,33,-5.55446,0.24359,-0.986795,0.516284,-1.431941985,0.062797598,-0.254396141,0.133098219,0,0,1,0,0
R_07cVZh5t5pM8r2J,Default Response Set,Anonymous,,,184.100.78.209,0,09MAY16:14:52:00,09MAY16:14:58:00,1,204745,2,0,1,0,,0,,,,0,0,,1,6,3,2,1,2,3,5,5,5,3,9,,4,5,4,3,7,4,3,3,4,5,4,7,4,4,5,5,5,3,3,7,4,5,7,3,5,5,5,3,5,4,5,2,4,4,4,5,5,3,3,1,,2,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,5,5,2,24,31,3,,2,1,,,,,,,44.9355011,-93.25050354,-1,5,5,5,4,5,5,63,3,3,15,64,32,-3.60566,-3.42336,-3.23562,-0.538031,-0.929540574,-0.882543562,-0.834144116,-0.138704605,0,0,1,0,0
R_cHMlK7H3HJKAkjH,Default Response Set,Anonymous,,,162.39.0.230,0,09MAY16:14:55:00,09MAY16:15:04:00,1,204751,2,0,1,0,,0,,,,0,0,,1,4,2,1,1,1,2,5,4,5,2,9,,5,7,2,1,5,5,1,1,5,7,4,2,1,7,7,7,7,7,1,6,6,7,5,2,6,7,7,1,7,1,7,2,6,7,7,7,2,2,1,1,,4,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,2,4,5,7,4,2,7,3,1,0,33,12,4,,2,1,,,,,,,43.3480072,-76.34220123,-1,7,7,7,7,7,6,90,1,2,13,78,19,-5.07495,-3.73947,-4.13565,-0.0122182,-1.308324117,-0.964036845,-1.066172206,-0.003149857,0,0,1,0,0
R_blwhZDQbWmMLt53,Default Response Set,Anonymous,,,104.181.238.243,0,09MAY16:14:50:00,09MAY16:15:09:00,1,204744,2,0,1,0,,1,,,,1,0,,0,5,1,1,2,2,3,5,5,5,3,9,,3,7,7,3,6,7,2,2,6,4,5,4,3,3,5,4,7,3,3,6,6,4,7,3,5,5,5,2,4,5,4,2,5,4,4,3,6,3,4,3,,2,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,3,4,4,4,4,4,4,4,4,5,5,3,2,3,4,6,4,14,24,7,s,2,1,,,,,,,41.76060486,-88.32009888,-1,5,6,6,5,5,5,61,5,3,18,78,28,-5.21569,-3.23166,-3.72848,0.57226,-1.344606945,-0.833123226,-0.961203618,0.147528854,0,0,1,0,0
R_06qBq9x3JTRd4vr,Default Response Set,Anonymous,,,173.73.235.210,0,09MAY16:15:01:00,09MAY16:15:09:00,1,204759,2,0,1,0,,0,,,,0,0,,1,5,2,1,1,1,2,5,5,5,1,9,,5,6,5,2,6,7,2,3,3,6,2,6,2,6,6,5,6,5,2,6,6,6,5,3,1,6,2,4,5,3,6,2,6,6,5,2,5,6,6,1,,1,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,4,4,3,4,3,4,3,2,2,2,2,2,1,1,1,4,1,0,21,26,4,,2,0,1,,,,,,38.95449829,-76.94429779,-1,6,6,5,6,6,5,74,6,7,30,74,26,-1.85283,0.962267,1.46797,1.48439,-0.477660307,0.248072813,0.378443247,0.382676329,0,0,1,0,0
R_cPeia0lKE1v1he5,Default Response Set,Anonymous,,,12.190.80.244,0,09MAY16:15:15:00,09MAY16:15:19:00,1,204785,2,0,1,0,,0,,,,0,0,,1,4,2,2,2,1,3,5,5,5,2,9,,6,7,5,1,6,6,1,1,4,1,6,5,2,6,6,6,7,5,2,6,6,3,3,2,4,6,4,5,6,5,7,2,6,6,5,2,6,5,5,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,3,3,1,1,2,2,1,1,5,0,0,0,0,0,0,4,3,4,3,3,3,2,1,4,2,1,14,15,4,,2,1,,,,,,,41.92059326,-87.7016983,-1,7,7,7,6,6,6,77,6,4,25,82,25,-6.54971,-2.20133,-2.94159,1.06785,-1.688517828,-0.567503745,-0.758343065,0.275292152,0,0,1,0,0
R_5b6rlZoglCuIDIN,Default Response Set,Anonymous,,,50.32.206.38,0,09MAY16:15:19:00,09MAY16:15:26:00,1,204790,2,0,1,0,,0,,,,0,0,,1,4,2,1,3,2,4,5,5,5,2,9,,5,5,4,3,4,5,2,3,4,5,5,4,3,5,6,5,7,3,3,4,5,5,4,3,4,6,6,5,6,2,5,2,5,4,5,3,4,4,4,1,,4,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,2,1,1,5,0,0,0,0,0,0,3,2,4,3,3,4,2,3,4,4,3,39,18,3,,2,1,,,,,,,40.86860657,-75.16410065,-1,5,6,5,5,5,5,69,5,4,20,74,18,-5.47368,-0.933342,-3.62063,0.626742,-1.411116869,-0.240615937,-0.933399846,0.161574335,0,0,1,0,0
R_eDkBpwEvzPdNdcN,Default Response Set,Anonymous,,,69.9.56.104,0,09MAY16:15:31:00,09MAY16:15:39:00,1,204805,2,0,1,1,,0,,,,0,0,,0,6,3,2,3,2,3,5,5,5,4,9,,7,7,7,1,7,1,1,1,6,7,3,5,1,7,7,7,7,6,1,7,4,4,5,1,1,7,1,1,7,1,7,2,7,7,2,2,7,4,4,1,,5,brokerage,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,3,4,2,1,13,39,2,,2,1,,,,,,,43.65510559,-116.9342957,-1,7,7,7,7,7,7,91,6,7,27,71,25,-1.83282,-0.619674,-0.776567,1.29159,-0.472501721,-0.159752202,-0.20019928,0.332972413,0,0,1,0,0
R_9LfyBg85kjjYTpr,Default Response Set,Anonymous,,,67.186.203.208,0,09MAY16:15:45:00,09MAY16:15:52:00,1,204814,2,0,1,0,,0,,,,0,0,,1,5,2,2,3,2,3,5,5,5,3,9,,5,6,4,4,6,6,3,4,5,5,6,5,4,4,5,4,6,4,3,6,5,5,6,4,4,6,3,4,5,6,5,2,6,5,5,3,5,5,4,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,1,1,2,3,2,3,2,3,4,4,3,46,20,4,,2,1,,,,,,,41.21609497,-111.9712982,-1,4,5,4,4,5,4,60,5,4,22,76,29,-4.57116,-3.76186,-3.19539,-0.0278802,-1.178446856,-0.969808996,-0.823772806,-0.007187527,0,0,1,0,0
R_d4q8bndbmbYRJBj,Default Response Set,Anonymous,,,70.62.87.34,0,09MAY16:15:55:00,09MAY16:16:08:00,1,204822,2,0,1,0,,0,,,,0,0,,1,6,3,1,4,3,5,5,5,5,3,9,,3,7,4,5,2,1,2,1,5,4,5,5,5,7,7,7,7,7,7,6,7,7,4,2,7,7,6,1,4,6,7,2,7,7,1,2,1,7,7,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,1,1,2,5,0,0,0,0,0,0,4,1,1,1,1,1,2,2,1,1,0,34,40,3,,2,1,,,,,,,35.85350037,-80.10839844,-1,3,6,7,3,1,6,69,6,1,28,69,23,-4.58824,0.34275,-2.3555,1.98753,-1.182850086,0.088361086,-0.607248832,0.51238602,0,0,1,0,0
R_0DHZuRKDUdLh3xz,Default Response Set,Anonymous,,,166.175.191.24,0,09MAY16:16:03:00,09MAY16:16:14:00,1,204835,2,0,1,0,,0,,,,0,1,,0,5,2,2,1,1,3,5,5,5,3,9,,5,7,6,5,6,2,2,2,4,7,2,4,2,6,6,6,7,3,2,6,6,6,4,2,5,6,6,2,7,4,7,2,6,6,6,5,3,5,5,3,,2,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,3,2,14,27,1,,2,1,,,,,,,41.8500061,-87.65000153,-1,3,6,6,6,6,6,78,3,3,19,74,24,-3.32776,-0.107958,-4.07396,1.54621,-0.857897844,-0.027831615,-1.050268499,0.398613549,0,0,1,0,0
R_bl4chzc4KvUl0oJ,Default Response Set,Anonymous,,,209.232.152.42,0,09MAY16:16:22:00,09MAY16:16:27:00,1,204872,2,0,1,0,,0,,,,0,0,,1,5,4,4,4,4,4,5,5,5,4,9,,5,6,4,4,5,5,2,4,6,4,4,5,4,4,5,4,7,6,4,6,5,5,4,4,2,5,4,3,5,3,5,2,5,6,3,2,4,6,6,1,,4,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2,5,0,0,0,0,0,0,2,3,3,3,4,3,2,1,4,3,2,5,30,2,,2,1,,,,,,,33.60229492,-117.8647995,-1,4,6,4,4,4,4,58,6,6,30,72,23,-0.594963,1.22903,-0.269706,1.27041,-0.153381697,0.31684442,-0.069530313,0.3275122,0,0,1,0,0
R_88006SknmN0gMKN,Default Response Set,Anonymous,,,67.87.150.146,0,09MAY16:16:13:00,09MAY16:16:31:00,1,204863,2,0,1,0,,0,,,,0,0,,1,6,2,1,1,2,1,1,5,5,3,9,,3,6,3,4,7,5,4,3,5,5,4,4,3,6,6,6,7,5,3,6,5,6,7,4,4,5,4,2,5,4,5,2,4,5,4,3,4,5,5,4,,1,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,4,3,2,31,34,2,,2,1,,,,,,,40.74580383,-74.03209686,-1,4,4,5,5,5,4,65,5,4,24,67,28,-3.89029,-3.13063,-3.19563,-0.957868,-1.0029183,-0.807077652,-0.823834678,-0.246938749,0,0,1,0,0
R_4YGFUVRF7OelwEd,Default Response Set,Anonymous,,,99.22.39.112,0,09MAY16:15:10:00,09MAY16:16:46:00,1,204776,2,0,1,0,,0,,,,0,0,,1,5,2,2,3,2,2,5,5,5,3,9,,2,2,3,4,7,2,3,4,3,4,3,6,4,4,4,4,6,6,4,7,4,4,6,4,7,5,4,3,4,5,4,2,1,6,4,1,4,6,6,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,1,1,5,0,0,0,0,0,0,2,1,4,3,3,3,1,1,4,4,3,1,25,3,,2,1,,,,,,,34.82009888,-86.87709808,-1,4,5,4,4,4,4,54,7,1,26,51,31,-1.30383,-0.0687236,0.435982,0.238716,-0.33612789,-0.017716971,0.112396332,0.061541079,0,0,1,0,0
R_786iTZ0PIvzRCnz,Default Response Set,Anonymous,,,96.58.65.171,0,09MAY16:16:43:00,09MAY16:17:09:00,1,204892,2,0,1,0,,0,,,,0,0,,1,4,2,2,3,3,3,5,5,5,1,9,,5,6,5,4,7,6,4,3,6,4,5,4,6,2,2,2,4,6,6,7,6,4,7,4,1,4,5,4,4,3,4,2,6,5,6,2,4,5,4,1,,1,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,5,3,4,4,4,5,2,3,1,3,2,10,19,3,,2,1,,,,,,,27.81739807,-82.7838974,-1,4,4,5,2,2,4,43,6,7,28,77,28,-2.27034,-0.702944,-1.79817,1.58216,-0.58529455,-0.181219241,-0.463568937,0.407881474,0,0,1,0,0
R_24r3yboe4YpbEO1,Default Response Set,Anonymous,,,24.153.42.223,0,09MAY16:16:47:00,09MAY16:17:25:00,1,204896,2,0,1,0,,0,,,,0,0,,1,4,1,1,2,1,2,5,5,5,2,9,,3,7,2,4,6,5,2,3,4,6,7,6,2,6,6,6,6,6,2,6,7,6,6,4,4,6,6,1,6,6,6,2,7,7,5,3,5,7,5,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,3,1,3,5,0,0,0,0,0,0,4,6,6,6,6,6,2,3,1,8,5,21,15,3,,1,0,,,,,1,,38.23449707,-76.43080139,-1,4,6,5,6,6,4,73,5,4,27,78,30,-3.41093,-1.73069,-2.79558,-1.33402,-0.879339103,-0.446172566,-0.72070163,-0.343910884,0,0,1,0,0
