V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_8_TEXT,Q11_9,Q11_10_1,Q11_10_2,Q11_10_3,Q11_10_4,Q11_10_5,Q11_10_6,Q11_10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_cwEn9h0s6ttv5jf,Default Response Set,Anonymous,,,96.251.33.182,0,09MAY16:01:19:00,09MAY16:01:34:00,1,204282,2,0,1,0,,0,,,,0,0,,1,3,1,1,1,1,1,5,5,5,2,9,,5,7,7,3,6,7,2,3,5,6,6,4,2,6,6,6,6,4,2,5,4,5,7,3,2,5,6,3,6,6,6,2,6,7,5,3,5,5,3,3,,1,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,2,2,2,1,2,3,1,1,4,7,7,5,6,7,7,2,2,3,3,3,3,2,1,2,3,2,5,10,3,,2,1,,,,,,,34.5776062,-117.1591949,-1,5,6,5,6,6,5,74,5,6,23,84,28,-4.83963,-0.945486,-0.506824,0.46279,-1.37770117,-0.269152222,-0.144277975,0.131742783,0,0,0,1,0
R_eQJPgt5HhRE2LFX,Default Response Set,Anonymous,,,99.18.69.250,0,09MAY16:04:46:00,09MAY16:04:53:00,1,204363,2,0,1,0,,0,,,,0,0,,1,6,3,1,1,1,5,5,5,5,4,9,,4,4,4,5,6,4,4,4,4,3,4,5,4,3,4,4,7,5,4,6,4,4,7,4,4,4,3,2,4,4,4,2,4,5,3,3,5,5,5,1,,1,,0,0,0,0,0,0,2,1,1,1,1,4,1,0,0,2,3,3,1,1,2,3,3,1,2,4,4,7,4,5,5,2,2,3,3,2,2,2,3,4,2,1,1,36,2,,2,1,,,,,,,33.57429504,-85.85299683,-1,3,4,4,4,4,4,49,5,4,24,61,28,-4.35978,-3.01752,-2.91916,0.37168,-1.241101904,-0.858999724,-0.830999508,0.10580643,0,0,0,1,0
R_4137Icc2cMqlZv7,Default Response Set,Anonymous,,,70.215.133.81,0,09MAY16:06:51:00,09MAY16:07:00:00,1,204402,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,2,5,5,5,1,9,,1,5,2,6,7,7,7,6,1,1,7,6,6,1,6,1,7,7,1,7,5,7,7,4,1,1,5,1,1,5,1,2,6,7,7,1,7,7,6,1,,2,,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,3,2,3,2,3,3,2,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,4,4,25,16,2,,2,0,1,,,,,,37.75100708,-97.8219986,-1,2,1,2,2,7,4,30,7,7,34,75,32,-3.72643,-4.30434,-0.436808,-0.636393,-1.060805675,-1.225319756,-0.124346467,-0.181162482,0,0,0,1,0
R_3NPb26hfQwAK8Fn,Default Response Set,Anonymous,,,73.194.139.165,0,09MAY16:07:11:00,09MAY16:07:20:00,1,204409,2,0,1,0,,0,,,,0,0,,1,6,4,2,4,4,4,5,5,5,5,9,,7,7,5,1,6,7,1,1,7,7,4,1,1,7,7,7,7,5,1,5,7,7,7,1,5,6,7,1,7,1,7,2,7,7,4,1,2,6,6,1,,2,,0,0,0,0,0,0,2,1,1,1,1,3,1,0,0,2,2,2,2,1,2,2,1,1,2,7,1,7,5,6,6,2,2,3,3,3,3,1,1,3,1,0,31,32,4,,1,0,,,,,1,h,40.73640442,-74.07240295,-1,7,7,7,7,7,7,90,7,3,27,86,20,-4.56023,-0.513822,-0.820869,1.07407,-1.298164158,-0.146270101,-0.233677405,0.305756328,0,0,0,1,0
R_b29LWcKOoWNNWOF,Default Response Set,Anonymous,,,71.186.216.121,0,09MAY16:08:48:00,09MAY16:08:55:00,1,204464,2,0,1,0,,0,,,,0,0,,1,4,2,3,3,3,3,5,5,5,4,9,,3,4,3,4,4,4,3,3,3,5,4,4,4,4,5,6,3,4,4,6,3,4,6,4,3,5,4,2,5,4,4,2,4,5,4,4,4,5,5,1,,1,,0,0,0,0,0,0,2,3,3,2,2,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,3,4,4,4,4,2,1,2,2,1,33,18,4,,2,1,,,,,,,42.99049377,-78.84200287,-1,4,5,5,4,4,4,60,4,5,23,54,24,-2.25858,-0.245487,-0.999609,1.32696,-0.642951694,-0.069882972,-0.284559458,0.377746717,0,0,0,1,0
R_bvGr41K3P40HVSl,Default Response Set,Anonymous,,,65.200.131.130,0,09MAY16:09:48:00,09MAY16:09:55:00,1,204507,2,0,1,0,,0,,,,0,0,,1,5,2,1,1,1,1,5,5,5,2,9,,6,7,5,5,7,7,5,6,6,6,2,5,3,6,3,5,7,6,2,7,7,7,7,2,1,3,7,2,5,6,6,2,5,2,7,1,6,5,5,1,,1,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,3,3,3,3,3,3,3,3,3,1,7,7,7,7,7,7,3,3,3,2,2,2,2,1,6,2,1,33,30,2,,2,1,,,,,,,40.71679688,-73.98609924,-1,3,3,2,5,6,6,59,7,7,30,83,32,-2.41496,-3.82046,-2.21048,-2.57084,-0.687468508,-1.087573267,-0.62925903,-0.731842987,0,0,0,1,0
R_3Ux2wZqF4zVJsEd,Default Response Set,Anonymous,,,208.126.173.228,0,09MAY16:10:17:00,09MAY16:10:26:00,1,204529,2,0,1,0,,0,,,,0,0,,1,4,3,3,2,3,3,5,5,5,3,9,,7,7,6,1,7,7,1,1,6,7,7,5,1,6,7,7,7,3,1,7,7,7,7,1,7,7,7,2,7,2,7,2,7,5,6,6,3,1,1,3,,5,,0,0,0,0,0,0,1,3,1,2,3,7,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,3,4,6,4,6,2,2,1,2,2,16,16,2,,2,1,,,,,,,43.23399353,-94.73699951,-1,7,7,7,7,7,7,90,2,1,8,91,28,-4.50347,-3.82263,-3.93689,0.00137265,-1.282006246,-1.088191003,-1.120717484,0.000390753,0,0,0,1,0
R_ac7wtK03ibj1ZUF,Default Response Set,Anonymous,,,192.161.76.32,0,09MAY16:10:46:00,09MAY16:10:55:00,1,204550,2,0,1,0,,0,,,,0,1,,0,5,3,1,2,1,3,5,5,5,3,9,,5,6,8,6,7,5,2,3,5,5,3,7,1,5,5,5,5,7,3,7,5,5,6,3,1,5,5,3,5,5,5,2,6,5,5,1,3,7,7,3,,1,,0,0,0,0,0,0,2,2,3,3,2,6,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,5,4,4,4,2,3,6,5,2,48,26,3,,2,1,,,,,,,39.01019287,-78.34400177,-1,2,6,5,7,5,5,65,7,7,35,74,32,-3.77262,-5.06088,-3.62735,-0.1449,-1.073954618,-1.440684576,-1.032600496,-0.041248794,0,0,0,1,0
R_4Ix7DmaBY1ve46h,Default Response Set,Anonymous,,,23.27.250.60,0,09MAY16:11:27:00,09MAY16:11:32:00,1,204576,2,0,1,0,,0,,,,0,1,,0,4,1,1,1,1,5,5,5,5,5,9,,6,6,4,6,7,1,7,6,6,6,1,7,7,6,6,6,4,5,5,7,6,6,6,6,6,6,2,2,6,7,7,2,6,7,2,6,4,6,6,1,,1,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,1,3,2,1,3,1,1,1,2,3,3,2,2,1,2,3,1,3,2,1,1,1,1,6,4,3,33,18,5,,2,1,,,,,,,37.33380127,-121.8914948,-1,2,1,2,1,3,2,54,2,2,21,63,34,-1.19365,-1.67354,-1.79456,-0.0252215,-0.339797257,-0.47640791,-0.510858766,-0.007179824,0,0,0,1,0
R_40mXQ7KJeM8zPWR,Default Response Set,Anonymous,,,70.210.58.251,0,09MAY16:12:04:00,09MAY16:12:12:00,1,204601,2,0,1,0,,0,,,,1,0,,0,6,3,2,3,2,3,5,5,5,3,9,,5,5,5,3,7,5,3,3,4,5,5,7,4,5,5,5,7,6,3,7,5,5,7,3,4,5,5,3,5,1,5,2,5,7,5,3,5,6,5,1,,5,Fsnb,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,4,2,2,2,2,3,4,2,1,44,39,2,,2,1,1,,,,,,35.40769958,-83.2983017,-1,5,5,5,4,5,5,64,5,4,26,76,29,-0.90709,-0.34704,-1.57527,1.22885,-0.258222003,-0.098792142,-0.448433314,0.349817668,0,0,0,1,0
R_bPX7VqyayK2WEYZ,Default Response Set,Anonymous,,,67.241.254.204,0,09MAY16:12:45:00,09MAY16:12:58:00,1,204623,2,0,1,0,,0,,,,0,0,,1,6,3,3,3,3,4,5,5,5,5,9,,5,7,2,4,7,4,4,3,4,4,4,5,5,4,4,3,7,6,4,7,6,4,7,5,5,5,4,3,5,2,5,2,5,5,4,2,4,5,6,7,A,5,PayPal,0,0,0,0,0,0,1,1,1,1,3,4,1,0,0,2,1,1,2,1,2,2,2,2,5,0,0,0,0,0,0,4,2,2,1,3,4,2,3,2,2,1,33,37,1,,2,1,,,,,,,42.40800476,-79.32409668,-1,4,4,5,3,4,3,53,6,3,26,68,28,-2.15808,-2.29462,-0.512675,1.19506,-0.614342282,-0.653211229,-0.145943584,0.340198643,0,0,0,1,0
R_54to4z3Tuq53yoB,Default Response Set,Anonymous,,,73.101.29.86,0,09MAY16:12:58:00,09MAY16:13:09:00,1,204641,2,0,1,0,,0,,,,0,0,,1,4,3,1,1,1,2,5,5,5,3,9,,4,6,3,3,7,5,2,3,4,5,6,6,3,5,7,6,7,6,2,7,6,7,6,2,3,7,6,1,6,6,6,2,6,5,6,2,4,5,6,1,,1,,0,0,0,0,0,0,1,2,2,1,1,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,5,5,5,4,4,2,6,1,6,5,39,15,2,,2,1,,,,,,,41.31199646,-75.53949738,-1,5,6,5,5,6,6,75,6,5,28,76,32,-4.58088,-3.82141,-3.83037,0.0294457,-1.30404261,-1.087843704,-1.090394354,0.00838233,0,0,0,1,0
R_1Igrsm3qU02UvLT,Default Response Set,Anonymous,,,72.193.239.55,0,09MAY16:13:28:00,09MAY16:13:35:00,1,204669,2,0,1,0,,0,,,,0,0,,1,4,3,3,3,3,3,5,5,5,5,9,,7,7,6,1,7,4,1,1,7,7,4,7,1,7,7,7,7,6,1,6,7,6,7,1,3,7,6,5,7,5,7,2,6,6,7,1,4,5,6,1,,1,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,3,3,3,3,3,3,3,3,3,3,4,4,6,5,5,5,3,3,4,3,3,3,2,3,3,2,1,29,16,2,,2,1,,,,,,,36.05839539,-115.058403,-1,7,7,7,7,7,7,91,7,5,29,89,32,-5.35332,-3.73308,-2.70926,-2.84515,-1.523933694,-1.062698736,-0.771247114,-0.809931024,0,0,0,1,0
R_e3zP9QX4zY6iSiN,Default Response Set,Anonymous,,,50.184.25.11,0,09MAY16:13:38:00,09MAY16:13:53:00,1,204685,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,1,5,5,5,1,9,,5,4,7,4,5,4,4,4,5,5,4,5,2,4,4,4,6,6,1,5,5,5,5,3,1,4,7,3,5,4,4,2,5,6,7,1,4,6,7,1,,1,,0,0,0,0,0,0,1,2,1,1,1,4,1,0,0,3,3,3,3,3,2,3,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,2,3,4,1,5,18,4,,2,1,,,,,,,37.35009766,-121.9853973,-1,4,4,4,6,7,5,60,7,7,33,77,24,-3.94555,-3.75522,-2.12225,-1.13593,-1.123182733,-1.069001346,-0.604142529,-0.323366061,0,0,0,1,0
R_3xFbnRGRr40u62h,Default Response Set,Anonymous,,,73.152.250.2,0,09MAY16:14:12:00,09MAY16:14:25:00,1,204714,2,0,1,0,,0,,,,0,0,,1,5,3,2,2,3,3,5,5,5,3,9,,5,6,5,4,5,5,2,3,4,5,5,5,3,4,5,4,6,4,3,6,6,5,5,4,5,6,4,3,6,4,5,2,5,5,5,3,5,4,4,1,,4,,0,0,0,0,0,0,2,2,2,2,2,6,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,2,3,3,3,3,2,6,1,3,2,48,25,3,,2,1,,,,,,,37.29060364,-80.10140228,-1,4,6,5,5,5,4,64,5,3,20,74,25,-4.74194,-5.07577,-4.21032,-0.0267285,-1.349891683,-1.444923324,-1.198555011,-0.007608823,0,0,0,1,0
R_bymEMWkLlGmFTVP,Default Response Set,Anonymous,,,68.188.199.113,0,09MAY16:14:31:00,09MAY16:14:42:00,1,204725,2,0,1,0,,0,,,,0,0,,1,4,3,3,3,2,3,5,5,5,3,9,,6,6,7,1,6,7,1,1,6,6,7,5,1,6,6,6,7,5,1,6,6,6,4,1,2,6,7,6,6,5,6,2,7,7,7,3,7,4,3,3,,4,,0,0,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,1,1,3,2,3,1,2,7,7,7,7,7,7,2,2,2,2,2,2,2,1,4,2,1,23,13,5,,2,1,,,,,,,46.62879944,-87.479599,-1,7,7,7,7,7,7,84,5,6,23,99,26,-3.6058,-4.28388,-3.46627,-0.377104,-1.026465841,-1.219495393,-0.986745729,-0.107350484,0,0,0,1,0
R_41jpsVFMsMwGB4V,Default Response Set,Anonymous,,,173.20.53.50,0,09MAY16:14:28:00,09MAY16:14:52:00,1,204724,2,0,1,0,,1,,,,0,0,,0,4,4,2,2,2,2,5,5,5,3,9,,3,4,2,5,0,4,5,4,5,5,5,4,5,4,5,3,5,3,5,6,5,4,5,3,5,3,4,3,4,5,3,2,4,5,4,3,3,3,5,5,,4,,0,0,0,0,0,0,3,1,2,2,2,4,1,0,0,2,1,1,2,1,2,2,2,2,3,3,5,3,4,3,4,4,3,2,3,4,3,2,1,2,2,1,16,12,3,,2,1,,,,,,,42.022995,-95.36340332,-1,3,3,4,3,3,5,48,5,3,19,60,20,-1.56087,-1.07184,0.127091,1.41306,-0.444334055,-0.305121512,0.036179092,0.40225687,0,0,0,1,0
R_5iGtcuYv3evPYUt,Default Response Set,Anonymous,,,68.55.157.81,0,09MAY16:14:55:00,09MAY16:14:59:00,1,204748,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,1,5,5,5,1,9,,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,4,4,4,4,1,,1,,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,6,3,3,1,23,14,3,,2,1,,,,,,,42.17590332,-83.48069763,-1,4,4,4,4,4,4,52,4,4,20,60,24,-2.48955,-0.548617,-1.05569,1.18051,-0.708702101,-0.156175221,-0.300524079,0.336056684,0,0,0,1,0
R_0VeVx6mwWZAblhX,Default Response Set,Anonymous,,,108.192.173.213,0,09MAY16:14:53:00,09MAY16:15:08:00,1,204747,2,0,1,0,,0,,,,0,0,,1,6,2,1,2,2,5,5,5,5,3,9,,1,5,7,5,7,4,3,5,5,6,6,7,5,4,5,5,7,5,3,7,5,4,7,3,1,5,7,3,6,5,7,2,1,7,3,1,4,7,3,1,,4,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,3,4,1,6,1,3,1,5,31,3,,2,1,,,,,,,38.79069519,-121.2358017,-1,3,5,3,3,5,5,62,7,7,29,69,33,-2.2464,-0.00363129,-1.63813,1.38962,-0.639484404,-0.001033722,-0.466327719,0.395584187,0,0,0,1,0
R_e9dDEvjCKK8hKoR,Default Response Set,Anonymous,,,72.87.91.74,0,09MAY16:15:07:00,09MAY16:15:13:00,1,204770,2,0,1,0,,0,,,,0,0,,1,6,3,1,3,1,3,5,5,5,3,9,,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,6,4,4,2,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,5,4,4,3,1,,4,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,5,3,1,41,34,3,,2,1,,,,,,,41.42790222,-71.53639984,-1,4,4,4,4,4,4,52,3,4,18,62,12,-1.36438,-0.931342,-0.473615,1.80449,-0.388399097,-0.265125839,-0.134824344,0.513685547,0,0,0,1,0
R_0IIu11Wmtp3DvRb,Default Response Set,Anonymous,,,108.5.185.44,0,09MAY16:15:12:00,09MAY16:15:35:00,1,204780,2,0,1,0,1,0,,,,0,0,,0,4,1,1,2,1,5,5,5,5,5,9,,5,6,3,3,7,6,2,2,5,6,4,4,3,5,6,7,6,6,1,6,4,5,6,3,4,6,3,2,6,6,6,2,5,7,5,2,4,6,5,1,,1,,0,0,0,0,0,0,1,2,3,1,2,6,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,6,4,6,6,4,2,3,3,5,3,31,16,3,,1,0,,,,,1,,40.73910522,-74.19450378,-1,5,6,6,5,7,5,76,6,4,27,70,29,-4.53162,-4.26019,-2.97134,-0.237928,-1.290019728,-1.212751542,-0.845853628,-0.067731146,0,0,0,1,0
R_ehQBXbSh9Q85yXb,Default Response Set,Anonymous,,,32.97.110.61,0,09MAY16:15:24:00,09MAY16:15:37:00,1,204793,2,0,1,0,,0,,,,0,0,,1,5,2,1,1,1,1,5,5,5,2,9,,5,5,2,4,5,4,2,3,7,5,6,5,2,4,6,5,4,5,6,7,6,6,6,6,6,5,7,3,6,5,5,2,5,4,3,6,2,6,4,1,,1,,0,0,0,0,0,0,2,1,1,2,1,3,1,0,0,2,2,2,1,2,1,2,1,1,1,7,7,7,7,7,7,2,2,4,3,2,3,1,1,5,4,3,32,24,4,,1,1,,,,,,,37.75100708,-97.8219986,-1,4,6,5,6,2,2,61,2,2,19,69,28,-4.29737,1.61226,-2.38505,0.755602,-1.223335601,0.458963286,-0.678954006,0.215097799,0,0,0,1,0
R_4Jed8ngS8aHrlmR,Default Response Set,Anonymous,,,67.253.67.31,0,09MAY16:15:32:00,09MAY16:15:41:00,1,204806,2,0,1,0,,0,,,,0,0,,1,5,1,2,3,2,3,5,5,5,2,9,,4,5,4,4,6,4,4,5,4,4,3,5,4,4,5,5,5,4,3,7,4,4,6,4,4,4,4,3,5,5,4,2,5,5,3,5,4,5,3,1,,1,,0,0,0,0,0,0,2,2,2,2,2,4,1,0,0,2,1,2,1,1,2,3,1,1,5,0,0,0,0,0,0,3,3,3,4,4,4,2,3,4,6,5,20,21,2,,2,1,,,,,,,44.5316925,-70.21640015,-1,4,4,3,4,5,4,55,3,4,19,61,29,-4.18189,-1.10983,-2.94736,1.42017,-1.190461821,-0.315936154,-0.839027223,0.404280879,0,0,0,1,0
R_6FgPkKFqp50zD1j,Default Response Set,Anonymous,,,69.204.123.39,0,09MAY16:15:58:00,09MAY16:16:07:00,1,204829,2,0,1,0,,0,,,,0,0,,1,6,2,1,2,2,3,5,5,5,3,9,,5,4,4,5,5,4,4,5,4,4,3,5,5,3,5,5,6,4,4,5,5,4,6,4,4,4,4,3,6,2,4,2,3,5,4,2,2,4,6,1,,2,,0,0,0,0,0,0,1,3,2,2,1,2,1,0,0,2,1,2,1,2,1,1,1,2,5,0,0,0,0,0,0,3,3,3,3,3,4,1,1,5,3,2,33,39,3,,2,1,,,,,,,42.91969299,-78.87789917,-1,3,4,3,3,4,4,52,6,4,24,60,23,-4.16432,2.94199,-3.1296,2.21555,-1.185460156,0.837498541,-0.890905623,0.630702311,0,0,0,1,0
R_8cRuSoGCg2dd3OB,Default Response Set,Anonymous,,,96.94.7.149,0,09MAY16:16:03:00,09MAY16:16:11:00,1,204837,2,0,1,0,,1,,,,0,0,,0,6,3,2,2,2,3,5,5,5,3,9,,5,5,4,4,6,4,3,4,5,4,4,4,4,4,4,4,5,5,4,6,5,4,5,3,4,4,3,4,4,4,4,2,5,4,4,4,4,4,3,1,,4,,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,2,2,2,2,2,1,2,1,1,5,0,0,0,0,0,0,3,3,3,4,4,3,2,1,3,2,2,10,37,3,,2,1,,,,,,,27.33880615,-82.54019928,-1,4,5,4,4,4,5,54,4,4,20,65,25,-3.91562,2.39225,-1.07125,0.244012,-1.114662537,0.681003635,-0.304953556,0.069463082,0,0,0,1,0
R_9YqhdhzlpgA5NMV,Default Response Set,Anonymous,,,68.226.177.5,0,09MAY16:16:08:00,09MAY16:16:20:00,1,204851,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,1,5,5,5,1,9,,1,5,3,7,7,1,1,1,4,7,4,7,2,1,7,4,7,4,7,7,5,5,7,2,4,7,7,1,7,7,7,2,4,7,4,3,4,7,4,1,,3,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,4,4,4,1,4,2,3,4,6,4,19,11,2,,2,1,,,,,,,30.1605072,-92.03320313,-1,1,7,7,6,1,6,68,5,4,24,62,35,-5.37125,0.165891,-2.81318,1.25657,-1.529037841,0.047224318,-0.8008301,0.357708742,0,0,0,1,0
R_6DXmRcQrmTLhJlz,Default Response Set,Anonymous,,,67.251.69.245,0,09MAY16:16:29:00,09MAY16:16:36:00,1,204880,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,2,1,5,5,5,3,9,,7,7,7,2,7,7,1,2,7,7,7,7,2,5,7,7,7,3,2,7,7,7,7,3,4,7,7,7,7,3,6,2,7,7,7,4,7,3,1,1,,2,,0,0,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,1,1,3,2,3,1,3,7,6,7,7,7,7,5,5,5,5,5,5,2,3,4,4,3,39,14,2,,2,1,,,,,,,41.83239746,-75.93869781,-1,6,7,6,6,6,5,82,4,4,15,105,31,-4.49246,-5.30706,-3.69747,0.278186,-1.278872021,-1.510764825,-1.05256161,0.079191421,0,0,0,1,0
R_1NA1DidslgqKb7D,Default Response Set,Anonymous,,,98.80.181.252,0,09MAY16:16:28:00,09MAY16:16:37:00,1,204878,2,0,1,0,,0,,,,0,0,,1,6,1,1,1,2,2,5,5,4,2,9,,6,6,4,5,5,4,3,4,5,5,4,4,4,4,5,5,7,6,4,7,5,6,5,3,2,5,3,2,6,5,5,2,6,6,4,1,4,7,5,1,,2,,0,0,0,0,0,0,1,1,3,2,3,3,1,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,3,4,4,3,3,2,1,4,7,6,11,31,2,,2,1,,,,,,,32.9223938,-83.55049896,-1,3,5,4,4,4,5,60,7,6,31,72,26,-5.58249,0.136747,-3.24399,0.56921,-1.589171693,0.038927873,-0.923469112,0.162037446,0,0,0,1,0
R_3OQLIcSm64N0k0l,Default Response Set,Anonymous,,,108.41.20.92,0,09MAY16:16:39:00,09MAY16:16:59:00,1,204890,2,0,1,0,,0,,,,0,0,,1,4,1,1,2,1,3,5,5,5,3,9,,5,5,4,4,6,4,3,4,4,4,4,6,4,4,4,4,5,4,4,6,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,5,4,1,,1,,0,0,0,0,0,0,2,2,2,2,2,4,1,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,5,1,0,33,20,2,,2,0,,1,,,,,40.70550537,-74.00499725,-1,4,5,4,4,4,4,54,4,4,21,64,26,-3.41268,-4.79611,-2.60142,-1.95434,-0.971490223,-1.365312298,-0.740548219,-0.556343461,0,0,0,1,0
R_3QuKOMFKFuQ4zWZ,Default Response Set,Anonymous,,,99.18.39.155,0,09MAY16:17:18:00,09MAY16:17:27:00,1,204923,2,0,1,0,,1,,,,0,0,,0,5,2,2,3,1,3,5,5,5,4,9,,3,4,4,2,7,5,1,1,3,7,5,5,2,5,5,7,6,5,1,7,4,4,7,1,2,6,1,2,6,5,7,2,2,7,3,1,4,6,5,1,,5,BMC,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,2,2,3,1,1,2,3,1,1,3,7,7,7,5,6,6,1,1,1,2,1,2,2,2,5,4,3,15,29,4,,2,1,,,,,,,39.87249756,-86.38259888,-1,6,7,7,6,7,7,83,7,6,29,57,31,-4.8064,-2.11903,-1.48094,0.561041,-1.36824156,-0.603225889,-0.421580321,0.15971197,0,0,0,1,0
R_5AT3A05LnUY6wBL,Default Response Set,Anonymous,,,97.117.135.109,0,09MAY16:17:26:00,09MAY16:17:33:00,1,204933,2,0,1,0,1,0,,,,0,0,,0,5,3,2,3,1,2,5,5,5,3,9,,4,5,4,3,5,5,3,4,4,4,5,4,3,4,5,4,5,4,3,5,5,5,5,3,4,5,5,3,5,4,4,2,4,5,4,3,4,4,4,1,,4,,0,0,0,0,0,0,2,2,2,2,2,4,1,0,0,2,3,2,3,1,2,3,1,3,3,4,5,5,5,5,5,4,4,4,5,5,4,2,2,3,5,2,3,24,4,,1,1,,,,,,,33.3730011,-112.0309982,-1,5,5,4,5,5,5,60,5,4,21,67,23,-4.47978,-0.341505,-1.86513,-0.272016,-1.275262395,-0.097216489,-0.530947982,-0.077435003,0,0,0,1,0
R_89cU2aWWWA7Kcdv,Default Response Set,Anonymous,,,67.60.181.199,0,09MAY16:17:41:00,09MAY16:17:49:00,1,204948,2,0,1,0,,0,,,,0,0,,1,6,2,1,2,2,2,5,4,5,3,9,,2,3,6,4,6,3,4,3,2,4,3,4,5,3,3,4,5,5,4,5,3,4,5,4,3,3,2,3,4,4,3,2,2,4,3,4,3,5,4,1,,2,,0,0,0,0,0,0,3,3,2,3,3,2,1,0,0,2,1,2,2,1,2,1,1,1,4,4,3,6,4,4,4,3,3,4,3,3,2,2,3,2,4,3,1,33,2,,2,1,,,,,,,33.69650269,-85.68199921,-1,4,4,5,3,4,4,48,4,5,23,48,24,-0.960492,-0.451602,-0.361869,1.12453,-0.273423991,-0.128557886,-0.103013525,0.320120814,0,0,0,1,0
