V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_7,Q11_8,Q11_8_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_eJpBHUG9zgMwqEt,Default Response Set,Anonymous,,,85.50.40.75,0,06MAY16:12:31:00,06MAY16:12:36:00,1,602479,2,0,1,1,0,,,,,,,,0,5,2,1,2,1,3,5,5,5,3,5,,6,7,3,3,4,2,5,5,4,5,6,3,3,5,7,5,7,5,3,6,7,7,4,4,5,6,3,3,5,4,5,2,5,5,7,5,4,4,5,1,,1,,0,0,0,0,0,0,2,2,3,2,2,2,1,0,0,1,3,3,3,2,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,3,3,1,1,5,2,1,27,1,,41.28610229,1.249893188,-1,5,3,3,5,5,4,63,3,3,20,76,21,-1.87723,-2.72474,-3.54468,-1.13103,-0.657519037,-0.954368095,-1.241560479,-0.396154843,0,0,0,1,0
R_8vxB8WeFMvmHXEN,Default Response Set,Anonymous,,,212.106.251.20,0,06MAY16:12:50:00,06MAY16:12:58:00,1,602491,2,0,1,,0,,,,,,,,1,3,1,1,3,1,4,5,5,5,2,5,,6,6,6,2,6,6,1,2,7,5,7,4,3,6,6,6,6,4,2,7,6,6,4,1,3,6,6,2,6,7,3,2,6,6,4,3,5,6,5,1,,1,,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,2,1,1,1,2,2,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,4,2,4,1,6,4,,40.41720581,-3.684005737,-1,6,7,6,5,6,7,75,5,5,25,85,28,-3.85375,-3.55866,-0.902768,0.971295,-1.349815413,-1.246457118,-0.316203739,0.340206023,0,0,0,1,0
R_eJcNF9CzAsYTMrz,Default Response Set,Anonymous,,,83.54.114.180,0,06MAY16:13:30:00,06MAY16:13:44:00,1,602504,2,0,1,,0,,,,,,,,1,3,1,1,1,1,3,5,5,5,3,5,,3,7,7,1,5,7,4,5,4,6,5,5,4,5,4,7,7,6,1,7,5,7,6,2,5,7,7,1,7,4,6,2,7,4,7,2,6,6,5,1,,1,,0,0,0,0,0,0,5,5,5,5,5,4,1,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,1,4,3,4,4,1,6,4,4,1,8,2,,42.81689453,-1.643203735,-1,7,4,3,4,7,6,73,6,3,26,84,27,-6.32768,0.309142,-2.75081,0.677376,-2.216334737,0.108280152,-0.96349938,0.237257883,0,0,0,1,0
R_bIRE47bAXiDL6bX,Default Response Set,Anonymous,,,2.139.15.175,0,06MAY16:13:39:00,06MAY16:13:50:00,1,602508,2,0,1,,0,,,,,,,,1,4,2,1,1,1,4,5,5,5,2,5,,5,5,3,4,7,5,3,3,5,5,5,6,3,6,5,5,6,3,3,6,5,5,7,4,5,4,3,2,4,4,4,2,5,5,5,3,3,5,3,1,,1,,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,3,2,3,2,2,2,3,2,3,5,0,0,0,0,0,0,2,3,4,3,3,3,2,6,1,4,1,17,2,,38.34620667,-0.487701416,-1,4,5,5,5,5,4,61,5,3,19,67,30,-6.27632,-2.01424,0.360262,-0.661168,-2.198345371,-0.705508193,0.126185456,-0.231580865,0,0,0,1,0
R_2gZpRTXKa2pvi9D,Default Response Set,Anonymous,,,85.60.146.180,0,06MAY16:14:05:00,06MAY16:14:11:00,1,602519,2,0,1,,0,,,,,,,,1,2,1,1,2,1,2,5,5,5,2,5,,6,6,3,4,6,6,3,3,5,3,7,2,4,3,4,5,6,6,4,5,6,5,4,3,2,5,6,3,3,4,3,2,6,6,7,2,5,6,5,1,,5,n,0,0,0,0,0,0,3,3,4,4,3,2,1,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,2,2,3,4,3,1,4,4,3,1,3,2,,40.39280701,-3.481903076,-1,4,5,5,4,4,5,53,6,6,29,83,21,-6.75552,0.190594,-3.12547,1.26145,-2.366190079,0.066757501,-1.094727883,0.441835784,0,0,0,1,0
R_0Ca4gaH4QxFNRA1,Default Response Set,Anonymous,,,31.4.242.153,0,06MAY16:06:00:00,06MAY16:15:38:00,1,601914,2,0,1,,1,,,,,,,,0,5,3,3,1,1,4,5,5,5,3,5,,5,6,4,2,6,5,1,1,4,6,6,5,4,4,6,7,6,5,3,6,5,5,7,2,3,6,2,8,7,4,6,2,5,5,4,4,4,5,5,1,,3,,0,0,0,0,0,0,3,3,4,3,3,5,1,0,0,2,2,2,1,1,2,2,1,1,3,7,5,6,6,6,7,3,3,3,2,3,4,1,1,4,1,0,21,4,,41.22669983,-4.111801147,-1,6,7,7,4,5,6,77,4,5,24,74,28,-5.66111,-0.408048,-1.26143,1.33727,-1.982861766,-0.142922992,-0.441828779,0.468392516,0,0,0,1,0
R_eJS9Rmnf00v23oV,Default Response Set,Anonymous,,,80.103.35.212,0,06MAY16:15:30:00,06MAY16:15:38:00,1,602534,0,0,1,,0,,,,,,,,1,3,1,1,1,1,1,5,5,5,3,5,,7,3,6,1,7,5,5,1,4,3,7,1,3,3,3,5,4,7,2,7,7,5,7,2,1,5,7,1,7,7,5,2,5,7,3,1,2,7,7,1,,1,,0,0,0,0,0,0,1,1,4,1,1,1,1,0,0,2,2,2,2,2,2,1,2,2,4,2,4,3,2,4,2,1,1,1,1,2,1,2,4,1,3,2,6,4,,40.41650391,-3.702606201,-1,7,3,7,5,6,6,65,7,7,35,73,29,-2.73044,-0.96919,2.27041,2.02726,-0.956364579,-0.339468725,0.795234359,0.710068581,0,0,0,1,0
R_8dj2j0rIvIbjLP7,Default Response Set,Anonymous,,,37.35.203.94,0,06MAY16:16:16:00,06MAY16:16:22:00,1,602548,2,0,1,,1,1,,,,,,,0,2,1,1,1,1,3,5,5,5,1,5,,6,7,2,2,7,7,1,3,7,7,5,7,1,7,7,7,7,4,1,7,3,7,7,2,6,7,4,1,7,6,6,2,7,6,2,6,4,4,4,1,,3,,0,0,0,0,0,0,1,1,1,1,2,4,1,0,0,2,1,2,1,1,2,1,2,2,4,4,4,2,2,2,2,1,1,1,1,1,1,1,4,5,4,2,5,2,,40.32719421,-3.763504028,-1,6,7,5,7,7,6,86,2,2,16,75,34,-2.8386,0.306547,-1.13197,2.7108,-0.994248727,0.107371227,-0.396484088,0.949485468,0,0,0,1,0
R_3DUHU8dey4fCrSR,Default Response Set,Anonymous,,,79.149.228.89,0,06MAY16:16:41:00,06MAY16:16:49:00,1,602551,2,0,1,,0,,,,,,,,1,4,1,1,1,1,3,5,5,5,1,5,,2,6,2,1,6,2,1,1,1,6,3,5,2,6,6,6,6,4,1,5,6,6,7,2,4,6,2,2,6,4,6,2,2,6,4,2,2,5,5,1,,1,,0,0,0,0,0,0,1,2,3,2,2,5,1,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,5,3,2,11,3,,40.41650391,-3.702606201,-1,7,7,7,6,7,6,82,6,4,24,52,27,-3.54316,-0.844501,-4.82579,0.963654,-1.241028084,-0.295795126,-1.69028238,0.337529685,0,0,0,1,0
R_1WYBf0FWnFG3igB,Default Response Set,Anonymous,,,79.145.92.248,0,06MAY16:17:01:00,06MAY16:17:12:00,1,602562,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,5,5,3,3,5,,6,6,2,6,5,6,4,5,5,5,4,4,5,4,5,5,7,5,4,5,6,5,4,5,4,4,4,4,4,4,4,2,5,4,3,4,4,5,5,1,,3,,0,0,0,0,0,0,2,2,3,2,2,2,1,0,0,2,1,3,2,1,2,3,1,3,4,4,3,3,3,4,4,4,3,3,2,3,3,2,4,4,3,2,10,4,,43.37130737,-8.395996094,-1,2,4,3,3,4,3,50,4,4,23,71,22,-1.71483,-2.42818,-0.907762,-0.338672,-0.600636773,-0.850494918,-0.317952939,-0.118623337,0,0,0,1,0
R_73bEF2wMRl1PS6h,Default Response Set,Anonymous,,,95.123.16.157,0,06MAY16:17:43:00,06MAY16:17:53:00,1,602572,2,0,1,,0,,,,,,,,1,4,1,1,1,1,4,5,5,5,3,5,,6,6,6,2,5,6,6,2,7,7,7,2,2,6,7,7,7,3,1,6,5,6,6,3,5,6,5,6,6,2,6,2,6,6,7,3,5,3,5,6,,2,,0,0,0,0,0,0,2,3,5,4,3,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,3,4,4,4,3,2,1,4,1,0,17,3,,40.41650391,-3.702606201,-1,6,2,6,6,7,5,77,5,3,19,91,21,-5.58538,-4.6508,-4.48231,-0.0221943,-1.956336558,-1.62899034,-1.569974991,-0.007773781,0,0,0,1,0
R_e9BMW9Said2o1WB,Default Response Set,Anonymous,,,92.58.39.167,0,06MAY16:17:47:00,06MAY16:18:07:00,1,602573,2,0,1,,0,,,,,,,,1,4,1,1,3,1,5,5,5,5,3,5,,6,7,7,1,6,7,1,1,3,7,7,4,1,1,7,7,7,5,1,1,7,7,7,1,1,7,7,6,7,5,7,2,3,7,5,1,1,7,5,1,,1,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,2,2,1,1,2,1,2,1,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,2,2,11,2,,43.26269531,-2.925292969,-1,7,7,7,7,7,7,85,7,7,31,87,23,-2.6732,1.46015,-1.13045,-0.035058,-0.936315683,0.511432494,-0.395951692,-0.012279424,0,0,0,1,0
R_5sCdmMXV0GKtLqR,Default Response Set,Anonymous,,,93.156.232.83,0,06MAY16:18:16:00,06MAY16:18:22:00,1,602580,2,0,1,,0,,,,,,,,1,3,1,1,5,3,3,5,5,5,5,5,,6,6,2,5,2,2,3,2,4,3,5,3,4,6,5,4,6,5,3,3,4,3,2,3,2,4,4,3,6,3,6,2,3,3,7,3,6,3,2,1,,1,,0,0,0,0,0,0,4,1,4,4,4,6,1,0,0,3,2,2,2,2,2,3,1,2,2,7,7,7,7,7,7,2,3,3,4,3,2,2,4,3,4,1,6,2,,43.36030579,-5.844802856,-1,3,5,6,4,5,5,62,5,6,21,64,13,-3.11256,0.59701,0.356143,-0.0161218,-1.090206023,0.209108868,0.124742734,-0.005646826,0,0,0,1,0
R_es8tVFVyOViCJ5X,Default Response Set,Anonymous,,,81.37.248.187,0,06MAY16:20:39:00,06MAY16:20:49:00,1,602593,2,0,1,,0,,,,,,,,1,4,1,1,1,2,1,5,5,5,2,5,,4,5,1,3,7,3,1,6,1,7,2,7,3,6,6,6,7,7,1,7,7,7,7,2,1,7,2,1,6,7,7,2,5,6,2,1,1,7,7,1,,3,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,2,2,1,1,1,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,3,2,1,19,5,,40.41650391,-3.702606201,-1,5,7,2,5,7,6,77,7,7,35,54,35,-5.68306,0.959417,-1.3665,1.91122,-1.990549979,0.336045632,-0.478630623,0.669424382,0,0,0,1,0
R_6qVldgFIh49zIHz,Default Response Set,Anonymous,,,217.216.12.131,0,06MAY16:21:59:00,06MAY16:22:06:00,1,602596,2,0,1,,0,,,,,,,,1,3,1,1,1,1,3,5,5,5,2,5,,5,5,3,3,6,4,2,4,5,6,3,6,2,5,6,6,7,5,3,6,5,5,4,4,3,6,4,3,6,5,5,2,5,4,4,6,4,6,4,1,,3,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,3,5,3,8,1,,37.1882019,-3.606704712,-1,5,6,4,6,5,4,70,2,5,22,66,27,-1.43079,0.0397276,-0.152041,0.545979,-0.501148854,0.013914999,-0.053253918,0.191234737,0,0,0,1,0
R_50bSzCJIa3UvA57,Default Response Set,Anonymous,,,31.4.245.93,0,07MAY16:03:03:00,07MAY16:03:13:00,1,602608,2,0,1,,0,,,,,,,,1,3,2,3,2,1,1,5,5,5,3,5,,3,7,6,1,7,6,1,1,7,1,7,5,1,7,7,7,7,4,1,7,6,5,7,1,2,7,6,1,7,6,7,2,6,7,6,3,7,5,4,1,,3,,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,2,3,2,1,1,3,2,3,1,5,0,0,0,0,0,0,2,6,4,5,6,3,2,4,1,4,2,5,2,,40.41720581,-3.684005737,-1,7,7,7,7,7,7,85,5,6,24,87,32,-5.50561,-2.75718,-5.93488,0.678802,-1.928396298,-0.965730538,-2.078752513,0.237757354,0,0,0,1,0
R_cUv9YU0TJOk8sLz,Default Response Set,Anonymous,,,2.155.57.190,0,06MAY16:13:57:00,07MAY16:04:07:00,1,602518,2,0,1,,0,,,,,,,,1,3,3,3,4,3,5,5,5,5,3,5,,5,5,6,4,5,3,2,2,3,6,5,4,3,5,5,6,3,5,2,6,5,5,7,2,2,6,3,2,6,5,6,2,6,6,1,3,5,6,5,1,,1,,0,0,0,0,0,0,3,3,5,4,5,5,1,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,4,4,4,3,3,3,2,4,2,5,1,7,2,,41.65519714,-4.723693848,-1,4,6,6,5,6,6,73,5,6,27,63,27,-4.43547,-3.92933,-4.07744,-1.61567,-1.553568802,-1.376288082,-1.428165127,-0.565904967,0,0,0,1,0
R_e8sbGKBGVJs6eNL,Default Response Set,Anonymous,,,95.63.221.116,0,07MAY16:04:11:00,07MAY16:04:19:00,1,602618,2,0,1,,0,,,,,,,,1,4,1,2,1,1,4,5,5,5,3,5,,6,4,3,2,4,4,1,4,4,6,4,4,2,7,7,7,5,5,1,4,4,5,7,3,3,6,4,3,5,2,6,2,6,5,4,4,4,5,5,1,,2,,0,0,0,0,0,0,2,2,2,2,2,5,1,0,0,2,1,2,2,2,2,1,2,1,5,0,0,0,0,0,0,4,3,3,3,4,4,2,2,3,3,1,18,2,,40.25039673,-3.830596924,-1,6,7,4,6,7,5,79,4,5,24,65,21,-2.58109,0.155465,1.91265,1.30263,-0.904053212,0.054453209,0.669925254,0.456259501,0,0,0,1,0
R_b3dl0YsyMQ95E7X,Default Response Set,Anonymous,,,83.213.242.34,0,07MAY16:05:06:00,07MAY16:05:23:00,1,602623,2,0,1,,0,,,,,,,,1,3,1,1,2,2,3,5,5,5,3,5,,6,6,6,4,5,6,4,4,4,4,4,4,2,6,6,7,7,4,6,4,6,6,6,2,3,6,4,2,6,2,6,2,6,6,6,4,4,6,2,1,,1,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,3,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,2,7,3,,42.85479736,-2.701705933,-1,4,4,4,6,2,6,67,4,5,21,79,21,-4.92289,-5.01017,-4.08924,-2.14236,-1.724292649,-1.754863363,-1.432298198,-0.750383535,0,0,0,1,0
R_6Rr5qElrxExThJP,Default Response Set,Anonymous,,,85.48.234.227,0,07MAY16:07:46:00,07MAY16:07:55:00,1,602641,2,0,1,1,1,1,,1,,,1,1,0,3,1,1,1,1,3,5,5,5,3,5,,2,5,3,5,7,6,4,5,3,4,5,5,4,4,5,5,7,5,4,7,7,6,7,4,1,5,4,1,4,6,5,2,6,7,5,2,2,6,6,1,,1,,0,0,0,0,0,0,3,3,3,3,3,4,1,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,4,1,6,2,,40.02079773,-3.856002808,-1,3,4,3,4,4,4,54,6,7,30,69,32,-2.80685,-1.7508,-3.85593,1.49728,-0.983127964,-0.613235634,-1.35057898,0.524437657,0,0,0,1,0
R_03tu5ZIplELn99H,Default Response Set,Anonymous,,,90.74.94.230,0,07MAY16:09:20:00,07MAY16:09:30:00,1,602652,0,0,1,,0,,,,,,,,1,3,2,1,2,1,5,5,5,5,5,5,,4,5,5,7,7,6,6,5,4,5,6,7,6,5,5,6,6,7,6,7,6,5,7,6,1,5,2,1,4,4,6,2,6,7,4,7,2,7,6,1,,1,,0,0,0,0,0,0,1,1,2,1,2,5,1,0,0,2,1,3,2,1,2,1,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,4,7,2,1,5,2,,40.41650391,-3.702606201,-1,1,2,3,2,2,2,48,1,7,28,69,32,-1.56276,-3.02316,0.124155,0.543864,-0.547372698,-1.058892757,0.043486561,0.190493937,0,0,0,1,0
R_2uDR1MTFMKk0qW1,Default Response Set,Anonymous,,,88.14.137.51,0,07MAY16:10:02:00,07MAY16:10:15:00,1,602658,2,0,1,,0,,,,,,,,1,3,1,2,1,1,1,5,5,5,2,5,,5,7,7,1,7,5,1,2,7,7,7,5,1,6,6,6,7,4,1,7,6,6,6,1,3,7,7,4,7,4,1,2,7,6,6,2,7,6,5,1,,3,,0,0,0,0,0,0,4,4,3,5,3,4,1,0,0,2,1,3,2,2,3,1,3,1,5,0,0,0,0,0,0,3,3,4,4,3,3,2,6,1,3,1,9,2,,28.09970093,-15.41340637,-1,7,7,6,7,7,7,81,6,5,26,94,29,-1.50615,-1.43255,-2.35505,-0.438296,-0.527544466,-0.501765312,-0.824880386,-0.153517664,0,0,0,1,0
R_4Z5rY3Ekoe4kD41,Default Response Set,Anonymous,,,90.174.2.49,0,07MAY16:12:09:00,07MAY16:12:19:00,1,602672,2,0,1,,0,,,,,,,,1,2,1,1,1,1,4,5,5,5,3,5,,6,7,4,2,6,6,1,1,6,7,5,4,2,3,7,7,7,3,1,6,7,6,6,2,6,7,5,2,7,4,7,2,7,4,7,3,6,3,3,1,,2,,0,0,0,0,0,0,2,1,1,2,1,2,1,0,0,1,1,1,2,1,2,1,2,1,4,3,4,3,3,3,4,5,4,4,5,4,4,2,4,2,4,2,4,2,,40.41650391,-3.702606201,-1,6,7,7,6,7,6,84,5,2,16,85,26,-1.01746,-4.36373,-0.359369,1.24568,-0.356375787,-1.528441132,-0.125872673,0.43631218,0,0,0,1,0
R_0MuZjoyZPjMDdHL,Default Response Set,Anonymous,,,87.221.171.147,0,07MAY16:12:54:00,07MAY16:13:03:00,1,602679,2,0,1,,0,,,,,,,,1,3,2,1,2,2,2,5,5,5,1,5,,3,7,3,4,7,7,3,5,5,5,6,2,3,5,4,5,7,5,4,6,5,4,6,3,4,6,7,2,5,6,4,2,6,7,5,3,4,6,4,1,,1,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,3,2,1,1,2,3,1,2,5,0,0,0,0,0,0,3,2,3,2,3,2,2,1,3,6,1,9,2,,37.1882019,-3.606704712,-1,4,5,3,5,4,5,60,5,4,24,78,27,-7.10705,-0.261851,-2.71029,0.909167,-2.489317063,-0.091715995,-0.949306835,0.318445055,0,0,0,1,0
R_bf1olWJDIEsHKZf,Default Response Set,Anonymous,,,77.229.212.33,0,07MAY16:13:08:00,07MAY16:13:19:00,1,602683,2,0,1,,0,,,,,,,,1,8,1,1,1,1,3,3,5,5,3,5,,3,7,2,6,7,4,1,1,7,1,4,4,2,5,7,7,7,2,1,7,5,7,7,1,4,7,7,1,7,7,7,2,7,7,4,2,3,4,4,1,,2,,0,0,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,1,1,1,1,1,1,1,5,4,2,1,56,3,,42.23280334,-8.722595215,-1,2,7,7,6,7,7,77,6,4,20,75,32,-4.54846,-6.0359,-3.72363,-2.21933,-1.593144707,-2.114135803,-1.30423955,-0.777343066,0,0,0,1,0
R_4OV4uL3ScvQSEBL,Default Response Set,Anonymous,,,79.155.227.104,0,07MAY16:13:48:00,07MAY16:14:03:00,1,602691,2,0,1,,0,1,,,,,,,0,3,1,1,1,1,2,5,5,5,2,5,,2,7,5,3,6,4,3,2,3,5,6,5,3,3,5,5,7,6,3,5,6,6,6,3,2,5,5,1,5,3,5,2,5,6,2,2,2,6,5,1,,1,,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,1,2,1,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,4,2,9,2,,41.61669922,0.622192383,-1,5,5,6,5,5,5,64,6,6,29,67,25,-1.1571,-2.67759,1.70657,0.85376,-0.405286128,-0.937853325,0.597743624,0.299038185,0,0,0,1,0
R_bBg3XMg0nodTqC1,Default Response Set,Anonymous,,,149.71.105.51,0,07MAY16:15:50:00,07MAY16:16:04:00,1,602701,2,0,1,,1,1,,1,,,1,1,0,4,2,1,1,2,2,5,5,5,1,5,,6,7,1,5,7,5,6,2,3,6,2,2,3,6,6,6,7,5,5,7,7,7,7,5,7,6,3,1,3,7,7,2,7,7,1,2,2,6,3,1,,5,C,0,0,0,0,0,0,1,2,3,1,3,1,1,0,0,2,1,1,1,2,1,1,1,2,4,7,4,1,4,4,3,2,2,1,3,3,3,2,2,1,3,1,14,2,,37.20469666,-6.514205933,-1,3,2,6,5,3,3,62,6,1,21,66,30,0.0927171,2.42735,-5.16868,0.805195,0.032475114,0.850204202,-1.810383115,0.282027797,0,0,0,1,0
R_3QylkdUhc9HpYlD,Default Response Set,Anonymous,,,193.152.91.174,0,07MAY16:15:53:00,07MAY16:16:07:00,1,602703,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,3,5,5,1,5,,5,5,3,5,5,3,5,5,3,5,3,4,5,5,5,5,5,6,5,5,5,5,5,5,5,5,3,3,5,5,5,2,5,5,2,5,3,5,5,1,,1,,0,0,0,0,0,0,4,4,4,4,4,3,1,0,0,1,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,5,3,2,11,4,,40.41720581,-3.684005737,-1,3,3,3,3,3,3,53,3,3,22,58,24,1.15186,-0.922791,0.625342,1.15835,0.403450764,-0.323217,0.219032441,0.405723953,0,0,0,1,0
R_3KqnR7P4wce9loV,Default Response Set,Anonymous,,,95.23.238.202,0,07MAY16:16:09:00,07MAY16:16:18:00,1,602720,2,0,1,,0,,,,,,,,1,3,1,1,3,1,5,5,5,5,1,5,,4,6,4,3,5,4,3,4,4,4,4,3,3,4,5,5,6,6,3,4,6,4,6,4,4,5,4,2,4,4,5,2,4,4,4,4,4,6,5,1,,1,,0,0,0,0,0,0,2,2,2,2,2,4,1,0,0,2,1,1,1,1,3,1,2,1,5,0,0,0,0,0,0,1,3,3,2,2,1,1,7,2,4,1,8,2,,41.63330078,2.399993896,-1,5,5,4,5,5,4,60,4,4,25,64,22,-0.0831221,-2.47723,-2.20312,0.482674,-0.029114367,-0.867675183,-0.771665347,0.169061513,0,0,0,1,0
R_87wMt2aKabpEifr,Default Response Set,Anonymous,,,79.156.188.99,0,07MAY16:16:26:00,07MAY16:16:34:00,1,602735,2,0,1,,0,,,,,,,,1,8,1,1,1,1,5,5,5,5,3,5,,5,5,3,5,4,4,3,4,4,4,3,5,4,3,5,4,4,5,4,5,4,5,7,4,3,4,3,3,4,1,4,2,4,5,5,3,3,5,5,1,,1,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,5,2,1,0,53,2,,40.41650391,-3.702606201,-1,3,5,4,4,4,4,52,5,5,25,60,22,-5.61919,-5.75247,-4.93929,-0.0848195,-1.968178857,-2.014861542,-1.730036917,-0.029708899,0,0,0,1,0
R_brrHs2pRve7rlVX,Default Response Set,Anonymous,,,92.59.232.34,0,07MAY16:16:40:00,07MAY16:16:47:00,1,602744,2,0,1,,0,,,,,,,,1,3,2,1,1,2,4,5,5,5,1,5,,3,5,3,5,4,4,4,5,3,4,4,5,4,5,5,4,3,5,4,5,5,5,5,4,2,4,6,4,5,4,3,2,5,4,3,5,5,4,5,1,,3,,0,0,0,0,0,0,1,2,2,2,2,3,1,0,0,3,1,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,4,4,3,5,4,2,4,1,3,1,11,5,,40.41650391,-3.702606201,-1,3,4,3,4,4,4,52,3,6,23,62,23,-3.08237,-4.69863,-5.9409,-0.0832798,-1.079631666,-1.645743287,-2.08086108,-0.029169603,0,0,0,1,0
R_a02AsJuUXIJR4RD,Default Response Set,Anonymous,,,83.38.144.234,0,07MAY16:16:52:00,07MAY16:17:19:00,1,602753,2,0,1,,0,,,,,,,,1,4,1,1,1,1,4,5,5,5,3,5,,5,6,4,2,3,4,3,4,5,5,6,2,2,4,5,5,7,4,3,5,5,5,6,3,2,5,4,3,5,4,6,2,6,5,6,4,5,5,5,1,,2,,0,0,0,0,0,0,2,2,3,3,2,2,1,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,2,3,3,5,2,2,2,1,3,3,2,13,3,,38.72529602,-6.539001465,-1,6,5,4,6,5,5,66,4,6,24,76,20,-7.41056,-3.99864,-4.34626,-0.582004,-2.595624549,-1.40056462,-1.522322085,-0.203852863,0,0,0,1,0
R_eWZZfRbLcbHLWG9,Default Response Set,Anonymous,,,62.83.81.147,0,07MAY16:17:17:00,07MAY16:17:31:00,1,602771,2,0,1,,0,,,,,,,,1,4,1,1,2,1,3,5,5,5,2,5,,6,6,4,4,5,5,3,4,6,4,6,4,4,4,5,4,7,4,4,7,7,6,7,3,4,6,6,1,6,6,6,2,6,5,6,4,4,4,4,1,,1,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,3,3,3,1,3,3,2,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,2,4,1,17,2,,40.42379761,-3.561294556,-1,4,5,4,4,4,5,61,4,4,20,81,29,-3.90637,-4.90427,-4.2663,-1.42898,-1.368246107,-1.717770804,-1.494315276,-0.500514883,0,0,0,1,0
